Orginal File Name:,DP-JAMESTEST1-2018_1_2_1542.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1542,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
43,01111100,5,162.363,NaN,NA,19301.bmp,A315.bmp,
43,01111100,6,163.369,NaN,NA,NA,
43,01111100,7,167.53900000000002,4.1690000000000005,1,2,
43,01111100,8,167.53900000000002,NaN,NA,NA,
43,10011001,2,170.561,NaN,NA,NA,
44,10011001,3,170.561,NaN,NA,NA,
44,10011001,4,171.565,NaN,NA,NA,
44,10011001,5,171.767,NaN,NA,21710.bmp,A349.bmp,
44,10011001,6,172.768,NaN,NA,NA,
44,10011001,7,173.291,0.522,1,1,
44,00101011,2,173.309,NaN,NA,NA,
45,00101011,3,173.309,NaN,NA,NA,
45,00101011,4,174.31300000000002,NaN,NA,NA,
45,00101011,5,174.518,NaN,NA,07004.bmp,A163.bmp,
45,00101011,6,175.518,NaN,NA,NA,
45,00101011,7,177.491,1.971,-1,1,
45,00101110,2,177.508,NaN,NA,NA,
46,00101110,3,177.508,NaN,NA,NA,
46,00101110,4,178.508,NaN,NA,NA,
46,00101110,5,178.71,NaN,NA,05471.bmp,A145.bmp,
46,00101110,6,179.711,NaN,NA,NA,
46,00101110,7,180.118,0.406,-1,1,
46,01110100,2,180.135,NaN,NA,NA,
47,01110100,3,180.135,NaN,NA,NA,
47,01110100,4,181.136,NaN,NA,NA,
47,01110100,5,181.34,NaN,NA,19561.bmp,A325.bmp,
47,01110100,6,181.844,NaN,NA,NA,
47,01110100,7,182.371,0.526,1,1,
47,10100010,2,182.389,NaN,NA,NA,
48,10100010,3,182.389,NaN,NA,NA,
48,10100010,4,183.392,NaN,NA,NA,
48,10100010,5,183.592,NaN,NA,25250.bmp,A47.bmp,
48,10100010,6,184.095,NaN,NA,NA,
48,10100010,7,184.55100000000002,0.454,-1,1,
48,00001000,2,184.567,NaN,NA,NA,
49,00001000,3,184.568,NaN,NA,NA,
49,00001000,4,185.572,NaN,NA,NA,
49,00001000,5,185.774,NaN,NA,02211.bmp,A107.bmp,
49,00001000,6,186.775,NaN,NA,NA,
49,00001000,7,187.215,0.438,-1,1,
49,10000111,2,187.232,NaN,NA,NA,
50,10000111,3,187.232,NaN,NA,NA,
50,10000111,4,188.233,NaN,NA,NA,
50,10000111,5,188.43800000000002,NaN,NA,27320.bmp,A79.bmp,
50,10000111,6,188.942,NaN,NA,NA,
50,10000111,7,189.56300000000002,0.62,-1,1,
50,10011110,2,189.58,NaN,NA,NA,
51,10011110,3,189.58,NaN,NA,NA,
51,10011110,4,190.584,NaN,NA,NA,
51,10011110,5,190.787,NaN,NA,25621.bmp,A65.bmp,
51,10011110,6,191.787,NaN,NA,NA,
51,10011110,7,192.379,0.591,1,1,
51,00100101,2,192.39600000000002,NaN,NA,NA,
52,00100101,3,192.39600000000002,NaN,NA,NA,
52,00100101,4,193.397,NaN,NA,NA,
52,00100101,5,193.598,NaN,NA,08232.bmp,A211.bmp,
52,00100101,6,194.09900000000002,NaN,NA,NA,
52,00100101,7,194.639,0.538,-1,1,
52,10101000,2,194.655,NaN,NA,NA,
53,10101000,3,194.655,NaN,NA,NA,
53,10101000,4,195.659,NaN,NA,NA,
53,10101000,5,195.864,NaN,NA,21450.bmp,A335.bmp,
53,10101000,6,196.868,NaN,NA,NA,
53,10101000,7,197.491,0.622,-1,1,
53,01100010,2,197.508,NaN,NA,NA,
54,01100010,3,197.508,NaN,NA,NA,
54,01100010,4,198.512,NaN,NA,NA,
54,01100010,5,198.714,NaN,NA,12141.bmp,A219.bmp,
54,01100010,6,199.216,NaN,NA,NA,
54,01100010,7,199.973,0.756,-1,2,
54,01100010,8,199.973,NaN,NA,NA,
54,10000100,2,202.998,NaN,NA,NA,
55,10000100,3,202.998,NaN,NA,NA,
55,10000100,4,203.999,NaN,NA,NA,
55,10000100,5,204.204,NaN,NA,27475.bmp,A87.bmp,
55,10000100,6,204.709,NaN,NA,NA,
55,10000100,7,205.229,0.519,-1,1,
55,10100000,2,205.247,NaN,NA,NA,
56,10100000,3,205.247,NaN,NA,NA,
56,10100000,4,206.249,NaN,NA,NA,
56,10100000,5,206.451,NaN,NA,27510.bmp,A89.bmp,
56,10100000,6,206.952,NaN,NA,NA,
56,10100000,7,207.643,0.6900000000000001,-1,1,
56,01000100,2,207.66,NaN,NA,NA,
57,01000100,3,207.66,NaN,NA,NA,
57,01000100,4,208.662,NaN,NA,NA,
57,01000100,5,208.863,NaN,NA,13191.bmp,A25.bmp,
57,01000100,6,209.368,NaN,NA,NA,
57,01000100,7,210.01500000000001,0.646,-1,2,
57,01000100,8,210.01500000000001,NaN,NA,NA,
57,01000100,2,213.038,NaN,NA,NA,
58,01000100,3,213.038,NaN,NA,NA,
58,01000100,4,214.042,NaN,NA,NA,
58,01000100,5,214.246,NaN,NA,130051.bmp,A237.bmp,
58,01000100,6,214.751,NaN,NA,NA,
58,01000100,7,215.19400000000002,0.442,-1,1,
58,00001100,2,215.211,NaN,NA,NA,
59,00001100,3,215.211,NaN,NA,NA,
59,00001100,4,216.211,NaN,NA,NA,
59,00001100,5,216.412,NaN,NA,06150.bmp,A155.bmp,
59,00001100,6,217.413,NaN,NA,NA,
59,00001100,7,217.814,0.399,-1,1,
59,10111000,2,217.83,NaN,NA,NA,
60,10111000,3,217.83,NaN,NA,NA,
60,10111000,4,218.834,NaN,NA,NA,
60,10111000,5,219.038,NaN,NA,22387.bmp,A377.bmp,
60,10111000,6,220.042,NaN,NA,NA,
60,10111000,7,220.561,0.518,1,1,
60,00110001,2,220.578,NaN,NA,NA,
61,00110001,3,220.578,NaN,NA,NA,
61,00110001,4,221.58100000000002,NaN,NA,NA,
61,00110001,5,221.781,NaN,NA,07019.bmp,A173.bmp,
61,00110001,6,222.282,NaN,NA,NA,
61,00110001,7,223.403,1.12,1,1,
61,10000101,2,223.42000000000002,NaN,NA,NA,
62,10000101,3,223.42000000000002,NaN,NA,NA,
62,10000101,4,224.423,NaN,NA,NA,
62,10000101,5,224.62800000000001,NaN,NA,25711.bmp,A69.bmp,
62,10000101,6,225.129,NaN,NA,NA,
62,10000101,7,225.881,0.751,-1,2,
62,10000101,8,225.881,NaN,NA,NA,
62,10110100,2,228.901,NaN,NA,NA,
63,10110100,3,228.90200000000002,NaN,NA,NA,
63,10110100,4,229.904,NaN,NA,NA,
63,10110100,5,230.108,NaN,NA,25250.bmp,A47.bmp,
63,10110100,6,230.608,NaN,NA,NA,
63,10110100,7,231.166,0.557,1,1,
63,01011011,2,231.183,NaN,NA,NA,
64,01011011,3,231.183,NaN,NA,NA,
64,01011011,4,232.186,NaN,NA,NA,
64,01011011,5,232.386,NaN,NA,16300.bmp,A279.bmp,
64,01011011,6,233.387,NaN,NA,NA,
64,01011011,7,233.891,0.503,1,1,
64,10101000,9,233.895,NaN,NA,NA,
64,10101000,9,233.895,1.233,0,NA,
64,10101000,2,235.138,NaN,NA,NA,
65,10101000,3,235.138,NaN,NA,NA,
65,10101000,4,236.139,NaN,NA,NA,
65,10101000,5,236.34,NaN,NA,28170.bmp,A93.bmp,
65,10101000,6,237.34,NaN,NA,NA,
65,10101000,7,238.705,1.364,-1,1,
65,00010110,2,238.723,NaN,NA,NA,
66,00010110,3,238.723,NaN,NA,NA,
66,00010110,4,239.726,NaN,NA,NA,
66,00010110,5,239.927,NaN,NA,02702.bmp,A131.bmp,
66,00010110,6,240.428,NaN,NA,NA,
66,00010110,7,241.04,0.611,1,1,
66,10010111,2,241.05700000000002,NaN,NA,NA,
67,10010111,3,241.05700000000002,NaN,NA,NA,
67,10010111,4,242.062,NaN,NA,NA,
67,10010111,5,242.263,NaN,NA,27475.bmp,A87.bmp,
67,10010111,6,242.763,NaN,NA,NA,
67,10010111,7,244.305,1.541,1,2,
67,10010111,8,244.305,NaN,NA,NA,
67,01001111,2,247.328,NaN,NA,NA,
68,01001111,3,247.328,NaN,NA,NA,
68,01001111,4,248.332,NaN,NA,NA,
68,01001111,5,248.535,NaN,NA,16313.bmp,A283.bmp,
68,01001111,6,249.536,NaN,NA,NA,
68,01001111,7,250.119,0.582,-1,1,
68,10101000,2,250.136,NaN,NA,NA,
69,10101000,3,250.136,NaN,NA,NA,
69,10101000,4,251.137,NaN,NA,NA,
69,10101000,5,251.341,NaN,NA,22387.bmp,A377.bmp,
69,10101000,6,252.34300000000002,NaN,NA,NA,
69,10101000,7,252.83700000000002,0.493,-1,1,
69,10101010,2,252.85500000000002,NaN,NA,NA,
70,10101010,3,252.85500000000002,NaN,NA,NA,
70,10101010,4,253.856,NaN,NA,NA,
70,10101010,5,254.061,NaN,NA,22442.bmp,A381.bmp,
70,10101010,6,255.06300000000002,NaN,NA,NA,
70,10101010,7,255.661,0.597,-1,1,
70,10100111,2,255.679,NaN,NA,NA,
71,10100111,3,255.679,NaN,NA,NA,
71,10100111,4,256.681,NaN,NA,NA,
71,10100111,5,256.883,NaN,NA,25621.bmp,A65.bmp,
71,10100111,6,257.383,NaN,NA,NA,
71,10100111,7,258.172,0.787,-1,2,
71,10100111,8,258.172,NaN,NA,NA,
71,10010010,2,261.194,NaN,NA,NA,
72,10010010,3,261.194,NaN,NA,NA,
72,10010010,4,262.199,NaN,NA,NA,
72,10010010,5,262.404,NaN,NA,21463.bmp,A337.bmp,
72,10010010,6,262.90500000000003,NaN,NA,NA,
72,10010010,7,263.502,0.596,1,1,
72,01101111,2,263.519,NaN,NA,NA,
73,01101111,3,263.519,NaN,NA,NA,
73,01101111,4,264.523,NaN,NA,NA,
73,01101111,5,264.726,NaN,NA,12141.bmp,A219.bmp,
73,01101111,6,265.728,NaN,NA,NA,
73,01101111,7,266.226,0.497,-1,1,
73,00001011,2,266.243,NaN,NA,NA,
74,00001011,3,266.243,NaN,NA,NA,
74,00001011,4,267.247,NaN,NA,NA,
74,00001011,5,267.447,NaN,NA,02381.bmp,A113.bmp,
74,00001011,6,268.449,NaN,NA,NA,
74,00001011,7,269.007,0.557,-1,1,
74,01110110,2,269.024,NaN,NA,NA,
75,01110110,3,269.024,NaN,NA,NA,
75,01110110,4,270.028,NaN,NA,NA,
75,01110110,5,270.228,NaN,NA,16831.bmp,A299.bmp,
75,01110110,6,270.729,NaN,NA,NA,
75,01110110,7,271.233,0.501,1,1,
75,01011100,2,271.249,NaN,NA,NA,
76,01011100,3,271.249,NaN,NA,NA,
76,01011100,4,272.252,NaN,NA,NA,
76,01011100,5,272.452,NaN,NA,16540.bmp,A291.bmp,
76,01011100,6,273.45300000000003,NaN,NA,NA,
76,01011100,7,274.468,1.014,1,2,
76,01011100,8,274.468,NaN,NA,NA,
76,00100101,2,277.493,NaN,NA,NA,
77,00100101,3,277.493,NaN,NA,NA,
77,00100101,4,278.498,NaN,NA,NA,
77,00100101,5,278.702,NaN,NA,07010.bmp,A167.bmp,
77,00100101,6,279.206,NaN,NA,NA,
77,00100101,7,279.694,0.487,-1,1,
77,01100100,2,279.712,NaN,NA,NA,
78,01100100,3,279.712,NaN,NA,NA,
78,01100100,4,280.71500000000003,NaN,NA,NA,
78,01100100,5,280.916,NaN,NA,16300.bmp,A279.bmp,
78,01100100,6,281.419,NaN,NA,NA,
78,01100100,7,282.058,0.637,-1,1,
78,00000110,2,282.074,NaN,NA,NA,
79,00000110,3,282.074,NaN,NA,NA,
79,00000110,4,283.076,NaN,NA,NA,
79,00000110,5,283.278,NaN,NA,065702.bmp,A157.bmp,
79,00000110,6,283.781,NaN,NA,NA,
79,00000110,7,286.00100000000003,2.218,-1,2,
79,00000110,8,286.00100000000003,NaN,NA,NA,
79,10011101,2,289.024,NaN,NA,NA,
80,10011101,3,289.024,NaN,NA,NA,
80,10011101,4,290.029,NaN,NA,NA,
80,10011101,5,290.231,NaN,NA,27320.bmp,A79.bmp,
80,10011101,6,291.232,NaN,NA,NA,
80,10011101,7,291.90000000000003,0.667,1,2,
80,10011101,8,291.90000000000003,NaN,NA,NA,
80,01010011,2,294.924,NaN,NA,NA,
81,01010011,3,294.924,NaN,NA,NA,
81,01010011,4,295.928,NaN,NA,NA,
81,01010011,5,296.13100000000003,NaN,NA,13150.bmp,A247.bmp,
81,01010011,6,296.633,NaN,NA,NA,
81,01010011,7,297.949,1.315,1,2,
81,01010011,8,297.949,NaN,NA,NA,
81,00100101,2,300.971,NaN,NA,NA,
82,00100101,3,300.971,NaN,NA,NA,
82,00100101,4,301.974,NaN,NA,NA,
82,00100101,5,302.178,NaN,NA,02880.bmp,A139.bmp,
82,00100101,6,302.67900000000003,NaN,NA,NA,
82,00100101,7,303.124,0.443,-1,1,
82,10101000,2,303.141,NaN,NA,NA,
83,10101000,3,303.141,NaN,NA,NA,
83,10101000,4,304.141,NaN,NA,NA,
83,10101000,5,304.344,NaN,NA,28250.bmp,A99.bmp,
83,10101000,6,305.345,NaN,NA,NA,
83,10101000,7,305.859,0.512,-1,1,
83,10000001,2,305.87600000000003,NaN,NA,NA,
84,10000001,3,305.87600000000003,NaN,NA,NA,
84,10000001,4,306.878,NaN,NA,NA,
84,10000001,5,307.082,NaN,NA,25711.bmp,A69.bmp,
84,10000001,6,307.583,NaN,NA,NA,
