Orginal File Name:,DP-NULL-2018_0_1_1911.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36,Time:,2018_0_1_1911,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
45,01110011,2,158.19,NaN,NA,NA,
46,01110011,3,158.19,NaN,NA,NA,
46,01110011,4,159.195,NaN,NA,NA,
46,01110011,5,159.399,NaN,NA,19185.bmp,A31.bmp,
46,01110011,6,159.90200000000002,NaN,NA,NA,
46,01110011,7,160.588,0.685,1,1,
46,10000010,2,160.607,NaN,NA,NA,
47,10000010,3,160.607,NaN,NA,NA,
47,10000010,4,161.612,NaN,NA,NA,
47,10000010,5,161.815,NaN,NA,22050.bmp,A359.bmp,
47,10000010,6,162.316,NaN,NA,NA,
47,10000010,7,162.997,0.68,-1,1,
47,00111001,2,163.01500000000001,NaN,NA,NA,
48,00111001,3,163.01500000000001,NaN,NA,NA,
48,00111001,4,164.019,NaN,NA,NA,
48,00111001,5,164.222,NaN,NA,02220.bmp,A11.bmp,
48,00111001,6,165.223,NaN,NA,NA,
48,00111001,7,166.135,0.91,1,1,
48,01100100,2,166.15200000000002,NaN,NA,NA,
49,01100100,3,166.15200000000002,NaN,NA,NA,
49,01100100,4,167.155,NaN,NA,NA,
49,01100100,5,167.359,NaN,NA,13181.bmp,A249.bmp,
49,01100100,6,167.863,NaN,NA,NA,
49,01100100,7,168.836,0.971,-1,1,
49,00011000,2,168.854,NaN,NA,NA,
50,00011000,3,168.854,NaN,NA,NA,
50,00011000,4,169.859,NaN,NA,NA,
50,00011000,5,170.061,NaN,NA,07175.bmp,A191.bmp,
50,00011000,6,171.06300000000002,NaN,NA,NA,
50,00011000,7,171.62800000000001,0.562,1,1,
50,10001110,2,171.644,NaN,NA,NA,
51,10001110,3,171.644,NaN,NA,NA,
51,10001110,4,172.648,NaN,NA,NA,
51,10001110,5,172.85,NaN,NA,22057.bmp,A363.bmp,
51,10001110,6,173.853,NaN,NA,NA,
51,10001110,7,174.595,0.741,-1,1,
51,10101101,2,174.612,NaN,NA,NA,
52,10101101,3,174.612,NaN,NA,NA,
52,10101101,4,175.613,NaN,NA,NA,
52,10101101,5,175.816,NaN,NA,25611.bmp,A63.bmp,
52,10101101,6,176.81900000000002,NaN,NA,NA,
52,10101101,7,177.596,0.776,-1,1,
52,01001010,2,177.615,NaN,NA,NA,
53,01001010,3,177.615,NaN,NA,NA,
53,01001010,4,178.618,NaN,NA,NA,
53,01001010,5,178.823,NaN,NA,19185.bmp,A31.bmp,
53,01001010,6,179.827,NaN,NA,NA,
53,01001010,7,181.299,1.471,-1,2,
53,01001010,8,181.299,NaN,NA,NA,
53,01110010,2,184.324,NaN,NA,NA,
54,01110010,3,184.324,NaN,NA,NA,
54,01110010,4,185.32500000000002,NaN,NA,NA,
54,01110010,5,185.52700000000002,NaN,NA,16313.bmp,A283.bmp,
54,01110010,6,186.029,NaN,NA,NA,
54,01110010,7,186.846,0.8160000000000001,1,1,
54,00001110,2,186.864,NaN,NA,NA,
55,00001110,3,186.864,NaN,NA,NA,
55,00001110,4,187.867,NaN,NA,NA,
55,00001110,5,188.073,NaN,NA,07050.bmp,A183.bmp,
55,00001110,6,189.07500000000002,NaN,NA,NA,
55,00001110,7,189.674,0.598,-1,1,
55,00101011,2,189.693,NaN,NA,NA,
56,00101011,3,189.693,NaN,NA,NA,
56,00101011,4,190.69400000000002,NaN,NA,NA,
56,00101011,5,190.899,NaN,NA,07059.bmp,A187.bmp,
56,00101011,6,191.901,NaN,NA,NA,
56,00101011,7,192.609,0.707,-1,1,
56,10110011,2,192.627,NaN,NA,NA,
57,10110011,3,192.627,NaN,NA,NA,
57,10110011,4,193.62800000000001,NaN,NA,NA,
57,10110011,5,193.83,NaN,NA,27270.bmp,A77.bmp,
57,10110011,6,194.33,NaN,NA,NA,
57,10110011,7,194.886,0.554,1,1,
57,00111110,2,194.904,NaN,NA,NA,
58,00111110,3,194.904,NaN,NA,NA,
58,00111110,4,195.905,NaN,NA,NA,
58,00111110,5,196.11,NaN,NA,01935.bmp,A103.bmp,
58,00111110,6,197.116,NaN,NA,NA,
58,00111110,7,197.71800000000002,0.601,1,1,
58,10011101,2,197.736,NaN,NA,NA,
59,10011101,3,197.736,NaN,NA,NA,
59,10011101,4,198.737,NaN,NA,NA,
59,10011101,5,198.94,NaN,NA,25460.bmp,A55.bmp,
59,10011101,6,199.945,NaN,NA,NA,
59,10011101,7,200.691,0.744,1,1,
59,10101101,2,200.709,NaN,NA,NA,
60,10101101,3,200.709,NaN,NA,NA,
60,10101101,4,201.713,NaN,NA,NA,
60,10101101,5,201.916,NaN,NA,21450.bmp,A335.bmp,
60,10101101,6,202.92000000000002,NaN,NA,NA,
60,10101101,7,203.591,0.669,-1,1,
60,10000010,2,203.608,NaN,NA,NA,
61,10000010,3,203.608,NaN,NA,NA,
61,10000010,4,204.609,NaN,NA,NA,
61,10000010,5,204.811,NaN,NA,21410.bmp,A331.bmp,
61,10000010,6,205.316,NaN,NA,NA,
61,10000010,7,205.904,0.587,-1,1,
61,01011011,2,205.923,NaN,NA,NA,
62,01011011,3,205.923,NaN,NA,NA,
62,01011011,4,206.92600000000002,NaN,NA,NA,
62,01011011,5,207.13,NaN,NA,12095.bmp,A217.bmp,
62,01011011,6,208.132,NaN,NA,NA,
62,01011011,7,208.897,0.764,1,1,
62,10000010,2,208.915,NaN,NA,NA,
63,10000010,3,208.915,NaN,NA,NA,
63,10000010,4,209.916,NaN,NA,NA,
63,10000010,5,210.12,NaN,NA,22442.bmp,A381.bmp,
63,10000010,6,210.623,NaN,NA,NA,
63,10000010,7,211.264,0.64,-1,1,
63,10111001,2,211.282,NaN,NA,NA,
64,10111001,3,211.282,NaN,NA,NA,
64,10111001,4,212.287,NaN,NA,NA,
64,10111001,5,212.492,NaN,NA,27350.bmp,A83.bmp,
64,10111001,6,213.497,NaN,NA,NA,
64,10111001,7,214.145,0.647,1,1,
64,00010000,9,214.149,NaN,NA,NA,
64,00010000,9,214.149,207.911,0,NA,
64,00010000,2,422.069,NaN,NA,NA,
65,00010000,3,422.069,NaN,NA,NA,
65,00010000,4,423.07300000000004,NaN,NA,NA,
65,00010000,5,423.277,NaN,NA,02381.bmp,A113.bmp,
65,00010000,6,423.782,NaN,NA,NA,
65,00010000,7,425.09000000000003,1.307,1,1,
65,10011011,2,425.109,NaN,NA,NA,
66,10011011,3,425.109,NaN,NA,NA,
66,10011011,4,426.115,NaN,NA,NA,
66,10011011,5,426.31600000000003,NaN,NA,27510.bmp,A89.bmp,
66,10011011,6,427.31600000000003,NaN,NA,NA,
66,10011011,7,427.993,0.675,1,2,
66,10011011,8,427.993,NaN,NA,NA,
66,01100100,2,431.02,NaN,NA,NA,
67,01100100,3,431.02,NaN,NA,NA,
67,01100100,4,432.023,NaN,NA,NA,
67,01100100,5,432.229,NaN,NA,13195.bmp,A251.bmp,
67,01100100,6,432.73,NaN,NA,NA,
67,01100100,7,433.403,0.672,-1,1,
67,01011101,2,433.421,NaN,NA,NA,
68,01011101,3,433.421,NaN,NA,NA,
68,01011101,4,434.42400000000004,NaN,NA,NA,
68,01011101,5,434.627,NaN,NA,16350.bmp,A285.bmp,
68,01011101,6,435.628,NaN,NA,NA,
68,01011101,7,436.17900000000003,0.55,1,1,
68,10011000,2,436.197,NaN,NA,NA,
69,10011000,3,436.197,NaN,NA,NA,
69,10011000,4,437.2,NaN,NA,NA,
69,10011000,5,437.401,NaN,NA,21450.bmp,A335.bmp,
69,10011000,6,438.401,NaN,NA,NA,
69,10011000,7,438.983,0.581,1,1,
69,10010011,2,439.00100000000003,NaN,NA,NA,
70,10010011,3,439.00100000000003,NaN,NA,NA,
70,10010011,4,440.002,NaN,NA,NA,
70,10010011,5,440.204,NaN,NA,27200.bmp,A73.bmp,
70,10010011,6,440.708,NaN,NA,NA,
70,10010011,7,442.016,1.306,1,1,
70,01110011,2,442.034,NaN,NA,NA,
71,01110011,3,442.034,NaN,NA,NA,
71,01110011,4,443.034,NaN,NA,NA,
71,01110011,5,443.235,NaN,NA,13350.bmp,A263.bmp,
71,01110011,6,443.738,NaN,NA,NA,
71,01110011,7,444.34000000000003,0.601,1,1,
71,00001001,2,444.358,NaN,NA,NA,
72,00001001,3,444.358,NaN,NA,NA,
72,00001001,4,445.362,NaN,NA,NA,
72,00001001,5,445.563,NaN,NA,02397.bmp,A115.bmp,
72,00001001,6,446.568,NaN,NA,NA,
72,00001001,7,447.064,0.494,-1,1,
72,10101011,2,447.082,NaN,NA,NA,
73,10101011,3,447.082,NaN,NA,NA,
73,10101011,4,448.084,NaN,NA,NA,
