Orginal File Name:,CT-JTESTPANAS-2018_5_3_1850.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36,IP: undefined,Time:,2018_5_3_1850,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time,response_time,response,result
practicesession,76,1,-0.261,0.038,1,41876,40,1,1,
practicesession,77,1,-0.586,-0.212,1,42156,12,1,1,
practicesession,78,1,-0.279,-0.153,1,42455,32,1,1,
practicesession,79,1,-0.384,0.083,1,42753,31,1,1,
practicesession,80,1,-0.325,0.20700000000000002,2,43053,40,1,2,
practicesession,81,1,0.275,0.003,2,43490,44,1,2,
practicesession,82,1,0.41000000000000003,0.02,2,43898,4,2,1,
practicesession,83,1,0.169,0.1,2,44341,169,2,1,
practicesession,84,1,0.14,0.229,2,44620,12,2,1,
practicesession,85,1,0.263,0.012,2,44920,36,2,1,
practicesession,86,1,0.293,-0.157,2,45203,11,2,1,
practicesession,87,1,0.315,-0.111,2,45485,14,2,1,
practicesession,88,1,0.525,0.06,2,45782,33,2,1,
practicesession,89,1,0.212,0.046,1,46056,5,2,2,
practicesession,90,1,-0.28300000000000003,-0.059000000000000004,1,46484,30,2,2,
practicesession,91,1,-0.085,0.014,2,46954,70,1,2,
practicesession,92,1,0.25,0.209,2,47441,82,1,2,
practicesession,93,1,-0.08,-0.082,1,47923,80,2,2,
practicesession,94,1,-0.451,-0.082,1,48720,392,1,1,
practicesession,95,1,-0.245,-0.053,2,49284,291,1,2,
practicesession,96,1,0.3,0.027,2,49743,58,1,2,
practicesession,97,1,0.28500000000000003,0.03,2,50195,40,1,2,
practicesession,98,1,-0.181,0.03,2,50727,126,2,1,
practicesession,99,1,0.28700000000000003,-0.04,2,51140,141,2,1,
practicesession,100,1,0.271,-0.051000000000000004,2,51460,51,2,1,
practicesession,101,1,0.214,0.105,2,51786,53,2,1,
practicesession,102,1,0.40700000000000003,0.33,2,52126,72,2,1,
practicesession,103,1,0.273,-0.001,2,52676,279,2,1,
practicesession,104,1,0.167,-0.013000000000000001,2,53006,65,2,1,
practicesession,105,1,0.34600000000000003,-0.014,2,53332,61,2,1,
practicesession,106,1,0.391,0.08700000000000001,2,53646,47,2,1,
practicesession,107,1,0.092,-0.041,2,54001,87,2,1,
practicesession,108,1,0.546,-0.1,2,54488,220,2,1,
practicesession,109,1,0.359,0.134,2,54910,153,2,1,
practicesession,110,1,0.305,-0.114,2,55249,67,2,1,
practicesession,111,1,0.221,-0.188,2,55559,47,2,1,
practicesession,112,1,0.25,-0.037,1,55867,35,2,2,
practicesession,113,1,-0.517,0.14300000000000002,1,56459,198,1,1,
practicesession,114,1,-0.51,-0.13,2,56769,45,1,2,
practicesession,115,1,0.323,-0.186,2,57250,89,1,2,
practicesession,116,1,0.417,-0.24,2,57691,43,2,1,
practicesession,117,1,0.314,-0.037,2,58007,42,2,1,
practicesession,118,1,0.23900000000000002,0.048,2,58333,59,2,1,
practicesession,119,1,0.275,0.155,2,58657,62,2,1,
practicesession,120,1,0.274,0.089,2,58967,48,2,1,
practicesession,121,1,0.34600000000000003,0.044,2,59384,142,2,1,
practicesession,122,1,0.158,0.037,2,59682,33,2,1,
practicesession,123,1,0.256,0.065,2,59965,10,2,1,
practicesession,124,1,-0.019,0.095,2,60253,18,2,1,
practicesession,125,1,0.359,-0.22,2,60540,14,2,1,
practicesession,126,1,0.429,0.279,2,60942,130,2,1,
practicesession,127,1,0.05,-0.10200000000000001,2,61238,30,2,1,
practicesession,128,1,0.292,0.111,1,61516,10,2,2,
practicesession,129,1,-0.28700000000000003,0.089,1,61939,25,2,2,
practicesession,130,1,0.14,0.004,1,62382,40,2,2,
practicesession,131,1,-0.328,-0.001,1,62899,120,2,2,
practicesession,132,1,-0.392,-0.018000000000000002,1,63427,135,1,1,
practicesession,133,1,-0.357,0.149,1,63762,65,1,1,
practicesession,134,1,-0.261,0.095,1,64053,18,1,1,
practicesession,135,1,-0.241,0.183,1,64354,29,1,1,
practicesession,136,1,-0.503,-0.182,1,64621,1,1,1,
practicesession,137,1,-0.395,0.211,1,64901,15,1,1,
practicesession,138,1,-0.404,-0.198,2,65169,0,1,2,
practicesession,139,1,0.091,0.19,2,65585,14,1,2,
practicesession,140,1,0.20400000000000001,-0.13,2,66077,97,2,1,
mainsession,1,1,-0.154,-0.163,2,68065,641,1,2,
mainsession,2,1,0.078,0.042,1,68717,258,2,2,
mainsession,3,1,-0.056,-0.08700000000000001,1,69116,1,1,1,
mainsession,4,1,-0.368,-0.364,1,69473,92,1,1,
mainsession,5,1,-0.434,0.19,1,69802,60,1,1,
mainsession,6,1,-0.318,-0.10200000000000001,2,70124,56,1,2,
mainsession,7,1,0.20800000000000002,0.224,2,70655,137,2,1,
mainsession,8,1,0.23900000000000002,-0.067,2,71057,132,1,2,
mainsession,9,1,0.632,0.331,2,71616,156,2,1,
mainsession,10,1,0.362,0.151,2,71989,101,2,1,
mainsession,12,1,0.48,-0.14,2,72438,123,2,1,
mainsession,13,1,0.20800000000000002,-0.188,2,72744,39,2,1,
mainsession,14,1,0.09,0.136,1,73011,2,2,2,
mainsession,15,1,-0.433,-0.021,1,73454,51,2,2,
mainsession,16,1,-0.68,-0.038,2,73884,29,1,2,
mainsession,17,1,0.199,-0.266,2,74358,79,1,2,
mainsession,18,1,0.278,0.139,1,74823,68,1,1,
mainsession,19,1,-0.201,0.001,1,75109,19,2,2,
mainsession,20,1,-0.261,-0.132,1,75522,12,2,2,
mainsession,21,1,-0.5630000000000001,-0.121,1,76257,337,1,1,
mainsession,22,1,-0.218,-0.059000000000000004,2,76772,246,1,2,
mainsession,23,1,0.302,0.051000000000000004,2,77432,255,1,2,
mainsession,24,1,0.366,0.359,2,77908,75,1,2,
mainsession,25,1,0.64,0.147,1,78598,283,1,1,
mainsession,26,1,-0.46,-0.194,1,78961,90,2,2,
