Orginal File Name:,CT-toujames-2018_5_5_144.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::ffff:127.0.0.1,Time:,2018_5_5_144,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
main,351,1,-466,115,179.684,0.043000000000000003,1,1,
main,352,1,-250,-99,180.01500000000001,0.076,1,1,
main,353,1,-145,-22,180.347,0.07,1,1,
main,354,1,-229,-106,180.661,0.055,1,1,
main,355,1,-361,51,180.985,0.057,1,1,
main,356,1,-240,176,181.26,0.003,1,1,
main,357,1,-246,-151,181.535,0.003,1,1,
main,358,1,-362,206,181.909,0.106,1,1,
main,359,1,-442,-37,182.227,0.057,1,1,
main,360,1,-239,-2,182.583,0.098,1,1,
main,361,1,-544,-123,182.996,0.149,1,1,
main,362,1,-549,-56,183.334,0.074,1,1,
main,363,1,-406,78,183.782,0.186,1,1,
main,364,1,-394,-263,184.103,0.056,1,1,
main,365,1,-275,-29,184.413,0.038,1,1,
main,366,1,-62,-22,184.716,0.037,1,1,
main,367,1,-351,-78,185.094,0.114,1,1,
main,368,1,-384,-15,185.368,0.008,1,1,
main,369,1,-261,21,185.70600000000002,0.073,1,1,
main,370,1,-577,201,185.99,0.023,1,2,
main,371,1,275,-77,186.238,0.057,1,2,
main,372,1,289,141,186.578,0.149,1,2,
main,373,1,355,-284,186.949,0.18,1,2,
main,374,1,369,-5,187.328,0.187,1,2,
main,375,1,600,-156,187.657,0.137,1,2,
main,376,1,314,-49,188.035,0.184,1,2,
main,377,1,202,-135,188.372,0.14200000000000002,1,2,
main,378,1,283,-183,188.666,0.10200000000000001,1,2,
main,379,1,650,-144,188.869,0.016,1,2,
main,380,1,173,-283,189.169,0.106,1,2,
main,381,1,443,-60,189.524,0.163,1,2,
main,382,1,443,-62,189.81900000000002,0.10300000000000001,1,2,
main,383,1,351,-148,190.018,0.007,1,2,
main,384,1,197,262,190.351,0.14,1,2,
main,385,1,373,63,190.653,0.11,1,2,
main,386,1,254,-338,191.005,0.159,1,2,
main,387,1,362,170,191.252,0.056,1,1,
main,388,1,-238,-182,191.558,0.034,1,1,
main,389,1,-288,-72,191.90200000000002,0.073,1,1,
