Version:,3,Orginal File Name:,CT-JCTEST1-T1.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_20_41,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
main,15,1,-471,-21,68.839,0.023,2,2,
main,16,1,-680,-38,69.053,0.02,2,2,
main,17,1,-447,-266,69.27,0.024,2,2,
main,18,1,-368,139,69.485,0.021,2,2,
main,19,1,-239,1,69.703,0.023,2,2,
main,20,1,-299,-132,69.923,0.026000000000000002,2,2,
main,21,1,-601,-121,70.145,0.029,2,2,
main,22,1,-256,-59,70.361,0.019,2,2,
main,23,1,-344,51,70.578,0.027,2,2,
main,24,1,-280,359,70.794,0.021,2,2,
main,25,1,-6,147,71.014,0.028,2,2,
main,26,1,-498,-194,71.229,0.019,2,2,
main,27,1,-462,262,71.45,0.027,2,2,
main,28,1,-182,4,71.667,0.021,2,2,
main,29,1,-79,134,71.884,0.021,2,1,
main,30,1,502,224,72.21000000000001,0.051000000000000004,2,1,
main,31,1,461,-116,72.536,0.052000000000000005,2,1,
main,32,1,143,47,72.861,0.053,2,1,
main,33,1,463,213,73.18900000000001,0.053,2,1,
main,34,1,307,7,73.518,0.058,2,1,
main,35,1,372,-180,73.84,0.05,2,1,
main,36,1,217,70,74.171,0.057,2,1,
main,37,1,177,174,74.497,0.051000000000000004,2,1,
main,38,1,498,-318,74.82600000000001,0.055,2,1,
main,39,1,323,-61,75.157,0.058,2,1,
main,40,1,101,-126,75.482,0.057,2,1,
main,41,1,239,188,75.81,0.069,2,1,
main,42,1,463,249,76.134,0.065,2,1,
main,43,1,179,-47,76.461,0.061,2,1,
main,44,1,160,-110,76.786,0.048,2,1,
main,45,1,367,313,77.112,0.052000000000000005,2,1,
main,46,1,152,173,77.437,0.05,2,1,
main,47,1,519,27,77.768,0.062,2,1,
main,48,1,497,-50,78.092,0.049,2,1,
main,49,1,137,-163,78.417,0.048,2,1,
main,50,1,285,57,78.745,0.053,2,2,
main,51,1,-639,96,78.967,0.028,2,2,
main,52,1,48,107,79.184,0.025,2,1,
main,53,1,347,-4,79.514,0.055,2,1,
main,54,1,63,27,79.842,0.054,2,1,
main,55,1,101,64,80.169,0.055,2,1,
main,56,1,528,-64,80.49,0.048,2,1,
main,57,1,417,-110,80.811,0.051000000000000004,2,1,
main,58,1,384,152,81.134,0.05,2,1,
main,59,1,292,-206,81.464,0.054,2,1,
main,60,1,38,294,81.793,0.056,2,2,
main,61,1,-425,-41,82.009,0.02,2,2,
main,62,1,-230,18,82.227,0.025,2,2,
main,63,1,-383,241,82.441,0.018000000000000002,2,1,
main,64,1,417,122,82.767,0.055,2,1,
main,65,1,257,71,83.093,0.052000000000000005,2,1,
main,66,1,177,-150,83.419,0.059000000000000004,2,2,
main,67,1,-294,-113,83.635,0.025,2,2,
main,68,1,-293,114,83.85300000000001,0.03,2,2,
main,69,1,-71,-82,84.07000000000001,0.028,2,1,
main,70,1,289,228,84.397,0.054,2,1,
main,71,1,362,-124,84.718,0.047,2,1,
main,72,1,392,190,85.04,0.047,2,1,
main,73,1,310,83,85.362,0.05,2,1,
main,74,1,574,68,85.687,0.051000000000000004,2,2,
main,75,1,-321,-36,85.907,0.021,2,2,
main,76,1,-299,38,86.123,0.025,2,2,
main,77,1,-624,-212,86.34100000000001,0.024,2,2,
main,78,1,-317,-153,86.555,0.026000000000000002,2,1,
main,79,1,262,83,86.88,0.053,2,2,
main,80,1,-363,207,87.096,0.019,2,1,
main,81,1,313,3,87.422,0.051000000000000004,2,1,
main,82,1,448,20,87.75,0.052000000000000005,2,1,
main,83,1,207,100,88.08200000000001,0.06,2,1,
main,84,1,178,229,88.403,0.049,2,1,
main,85,1,301,12,88.72800000000001,0.051000000000000004,2,1,
main,86,1,331,-157,89.049,0.046,2,1,
main,87,1,353,-111,89.369,0.046,2,1,
main,88,1,563,60,89.69500000000001,0.054,2,1,
main,89,1,250,46,90.022,0.054,2,1,
main,90,1,363,-59,90.35000000000001,0.055,2,1,
main,91,1,561,14,90.675,0.051000000000000004,2,1,
main,92,1,288,209,91.001,0.052000000000000005,2,1,
main,93,1,-42,-82,91.328,0.051000000000000004,2,1,
main,94,1,195,-82,91.649,0.048,2,1,
main,95,1,401,-53,91.974,0.059000000000000004,2,1,
main,96,1,338,27,92.307,0.062,2,1,
main,97,1,323,30,92.633,0.053,2,1,
main,98,1,-143,30,92.958,0.052000000000000005,2,1,
main,99,1,325,-40,93.284,0.053,2,1,
main,100,1,309,-51,93.608,0.06,2,2,
main,101,1,-432,105,93.828,0.034,2,2,
main,102,1,-239,330,94.045,0.034,2,2,
main,103,1,-373,-1,94.261,0.024,2,1,
main,104,1,205,-13,94.586,0.05,2,1,
main,105,1,384,-14,94.912,0.051000000000000004,2,1,
main,106,1,429,87,95.232,0.054,2,1,
main,107,1,130,-41,95.559,0.061,2,1,
main,108,1,584,-100,95.887,0.064,2,2,
main,109,1,-287,134,96.10300000000001,0.03,2,2,
main,110,1,-341,-114,96.32600000000001,0.029,2,2,
main,111,1,-425,-188,96.539,0.02,2,2,
main,112,1,-396,-37,96.755,0.021,2,2,
main,113,1,-555,143,96.97200000000001,0.025,2,2,
main,114,1,-548,-130,97.186,0.019,2,2,
main,115,1,-323,-186,97.405,0.024,2,2,
main,116,1,-229,-240,97.621,0.019,2,2,
main,117,1,-332,-37,97.84100000000001,0.028,2,1,
main,118,1,277,48,98.168,0.062,2,1,
main,119,1,313,155,98.493,0.051000000000000004,2,1,
main,120,1,312,89,98.821,0.053,2,1,
main,121,1,384,44,99.151,0.059000000000000004,2,1,
main,122,1,196,37,99.479,0.054,2,1,
main,123,1,294,65,99.803,0.055,2,1,
