Orginal File Name:,CT-JTCTTEST-2018_6_29_17_50.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_17_50,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
practice,115,1,323,-186,45.497,0.027,1,2,
practice,116,1,417,-240,45.719,0.032,1,2,
practice,117,1,314,-37,45.94,0.035,1,2,
practice,118,1,239,48,46.154,0.024,1,2,
practice,119,1,275,155,46.372,0.026000000000000002,1,2,
practice,120,1,274,89,46.593,0.034,1,2,
practice,121,1,346,44,46.812,0.027,1,2,
practice,122,1,158,37,47.026,0.024,1,2,
practice,123,1,256,65,47.247,0.031,1,2,
practice,124,1,-19,95,47.467,0.029,1,2,
practice,125,1,359,-220,47.688,0.029,1,2,
practice,126,1,429,279,47.908,0.031,1,2,
practice,127,1,50,-102,48.127,0.029,1,2,
practice,128,1,292,111,48.345,0.026000000000000002,1,1,
practice,129,1,-287,89,48.669000000000004,0.06,1,1,
practice,130,1,140,4,48.994,0.062,1,1,
practice,131,1,-328,-1,49.321,0.064,1,1,
practice,132,1,-392,-18,49.652,0.064,1,1,
practice,133,1,-357,149,49.978,0.058,1,1,
practice,134,1,-261,95,50.299,0.052000000000000005,1,1,
practice,135,1,-241,183,50.626,0.061,1,1,
practice,136,1,-503,-182,50.958,0.063,1,1,
practice,137,1,-395,211,51.279,0.053,1,1,
practice,138,1,-404,-198,51.599000000000004,0.05,1,2,
practice,139,1,91,190,51.816,0.028,1,2,
practice,140,1,204,-130,52.031,0.024,1,2,
main,1,1,-192,-163,133.99,0.055,1,1,
main,2,1,-568,42,134.31900000000002,0.058,1,1,
main,3,1,-94,-87,134.649,0.066,1,1,
main,4,1,-406,-364,134.974,0.056,1,1,
main,5,1,-472,190,135.303,0.062,1,1,
main,6,1,-356,-102,135.625,0.056,1,1,
main,7,1,-438,224,136.264,0.372,1,1,
main,8,1,-407,-67,136.592,0.056,1,1,
main,9,1,-14,331,136.918,0.057,1,1,
main,10,1,-284,151,137.242,0.049,1,1,
main,12,1,-166,-140,137.674,0.101,1,1,
main,13,1,-438,-188,138.001,0.058,1,1,
main,14,1,-556,136,138.324,0.049,1,1,
main,15,1,-471,-21,138.648,0.053,1,1,
main,16,1,-680,-38,138.968,0.053,1,1,
main,17,1,-447,-266,139.29500000000002,0.061,1,1,
main,18,1,-368,139,139.619,0.061,1,1,
main,19,1,-239,1,139.941,0.05,1,1,
main,20,1,-299,-132,140.26500000000001,0.052000000000000005,1,1,
main,21,1,-601,-121,140.59,0.054,1,1,
main,22,1,-256,-59,140.912,0.059000000000000004,1,1,
main,23,1,-344,51,141.236,0.061,1,1,
main,24,1,-280,359,141.56300000000002,0.055,1,1,
main,25,1,-6,147,141.887,0.052000000000000005,1,1,
main,26,1,-498,-194,142.211,0.053,1,1,
main,27,1,-462,262,142.536,0.053,1,1,
main,28,1,-182,4,142.861,0.053,1,1,
main,29,1,-79,134,143.186,0.052000000000000005,1,2,
main,30,1,502,224,143.403,0.022,1,2,
main,31,1,461,-116,143.622,0.024,1,2,
main,32,1,143,47,143.839,0.025,1,2,
main,33,1,463,213,144.053,0.024,1,2,
main,34,1,307,7,144.273,0.025,1,2,
main,35,1,372,-180,144.488,0.022,1,2,
main,36,1,217,70,144.705,0.022,1,2,
main,37,1,177,174,144.924,0.025,1,2,
main,38,1,498,-318,145.143,0.025,1,2,
main,39,1,323,-61,145.36,0.026000000000000002,1,2,
main,40,1,101,-126,145.577,0.022,1,2,
main,41,1,239,188,145.791,0.021,1,2,
main,42,1,463,249,146.00900000000001,0.025,1,2,
main,43,1,179,-47,146.225,0.024,1,2,
main,44,1,160,-110,146.441,0.022,1,2,
main,45,1,367,313,146.657,0.024,1,2,
main,46,1,152,173,146.876,0.026000000000000002,1,2,
main,47,1,519,27,147.095,0.025,1,2,
main,48,1,497,-50,147.314,0.027,1,2,
main,49,1,137,-163,147.529,0.021,1,2,
main,50,1,285,57,147.745,0.021,1,1,
main,51,1,-639,96,148.072,0.053,1,1,
main,52,1,48,107,148.397,0.053,1,2,
main,53,1,347,-4,148.613,0.019,1,2,
main,54,1,63,27,148.832,0.024,1,2,
main,55,1,101,64,149.054,0.028,1,2,
main,56,1,528,-64,149.275,0.027,1,2,
main,57,1,417,-110,149.49,0.023,1,2,
main,58,1,384,152,149.70600000000002,0.033,1,2,
main,59,1,292,-206,149.92000000000002,0.032,1,2,
main,60,1,38,294,150.136,0.028,1,1,
main,61,1,-425,-41,150.461,0.059000000000000004,1,1,
main,62,1,-230,18,150.787,0.054,1,1,
main,63,1,-383,241,151.112,0.053,1,2,
main,64,1,417,122,151.329,0.021,1,2,
main,65,1,257,71,151.549,0.027,1,2,
main,66,1,177,-150,151.763,0.021,1,1,
main,67,1,-294,-113,152.089,0.054,1,1,
main,68,1,-293,114,152.41400000000002,0.052000000000000005,1,1,
main,69,1,-71,-82,152.741,0.054,1,2,
main,70,1,289,228,152.95600000000002,0.023,1,2,
main,71,1,362,-124,153.174,0.024,1,2,
main,72,1,392,190,153.39000000000001,0.02,1,2,
main,73,1,310,83,153.608,0.024,1,2,
main,74,1,574,68,153.826,0.025,1,1,
main,75,1,-321,-36,154.155,0.055,1,1,
main,76,1,-299,38,154.482,0.058,1,1,
main,77,1,-624,-212,154.80700000000002,0.053,1,1,
main,78,1,-317,-153,155.135,0.054,1,2,
main,79,1,262,83,155.355,0.028,1,1,
main,80,1,-363,207,155.679,0.051000000000000004,1,2,
main,81,1,313,3,155.899,0.024,1,2,
main,82,1,448,20,156.113,0.021,1,2,
main,83,1,207,100,156.333,0.028,1,2,
main,84,1,178,229,156.548,0.024,1,2,
main,85,1,301,12,156.764,0.024,1,2,
main,86,1,331,-157,156.984,0.026000000000000002,1,2,
main,87,1,353,-111,157.203,0.026000000000000002,1,2,
main,88,1,563,60,157.421,0.025,1,2,
main,89,1,250,46,157.636,0.021,1,2,
main,90,1,363,-59,157.851,0.023,1,2,
main,91,1,561,14,158.065,0.019,1,2,
main,92,1,288,209,158.285,0.027,1,2,
main,93,1,-42,-82,158.502,0.024,1,2,
main,94,1,195,-82,158.717,0.023,1,2,
main,95,1,401,-53,158.935,0.026000000000000002,1,2,
main,96,1,338,27,159.153,0.034,1,2,
main,97,1,323,30,159.37,0.024,1,2,
main,98,1,-143,30,159.586,0.025,1,2,
main,99,1,325,-40,159.806,0.025,1,2,
main,100,1,309,-51,160.028,0.028,1,1,
main,101,1,-432,105,160.353,0.053,1,1,
main,102,1,-239,330,160.677,0.053,1,1,
main,103,1,-373,-1,161.002,0.056,1,2,
main,104,1,205,-13,161.218,0.022,1,2,
main,105,1,384,-14,161.436,0.024,1,2,
main,106,1,429,87,161.655,0.025,1,2,
main,107,1,130,-41,161.875,0.026000000000000002,1,2,
main,108,1,584,-100,162.09,0.024,1,1,
main,109,1,-287,134,162.411,0.05,1,1,
main,110,1,-341,-114,162.738,0.053,1,1,
main,111,1,-425,-188,163.061,0.051000000000000004,1,1,
main,112,1,-396,-37,163.388,0.054,1,1,
main,113,1,-555,143,163.717,0.056,1,1,
main,114,1,-548,-130,164.044,0.052000000000000005,1,1,
main,115,1,-323,-186,164.373,0.056,1,1,
main,116,1,-229,-240,164.699,0.054,1,1,
main,117,1,-332,-37,165.024,0.052000000000000005,1,2,
main,118,1,277,48,165.239,0.021,1,2,
main,119,1,313,155,165.453,0.021,1,2,
main,120,1,312,89,165.674,0.028,1,2,
main,121,1,384,44,165.891,0.022,1,2,
main,122,1,196,37,166.108,0.024,1,2,
main,123,1,294,65,166.323,0.02,1,2,
main,124,1,19,95,166.541,0.023,1,2,
main,125,1,397,-220,166.758,0.022,1,2,
main,126,1,467,279,166.976,0.025,1,1,
main,127,1,-596,-102,167.303,0.054,1,1,
main,128,1,-354,111,167.627,0.054,1,1,
main,129,1,-325,89,167.955,0.054,1,1,
main,130,1,102,4,168.287,0.058,1,2,
main,131,1,318,-1,168.505,0.024,1,2,
main,132,1,254,-18,168.723,0.025,1,2,
main,133,1,289,149,168.942,0.025,1,2,
main,134,1,385,95,169.15800000000002,0.027,1,2,
main,135,1,405,183,169.376,0.027,1,2,
main,136,1,143,-182,169.598,0.036000000000000004,1,2,
main,137,1,251,211,169.81300000000002,0.02,1,2,
main,138,1,242,-198,170.02700000000002,0.019,1,2,
main,139,1,129,190,170.245,0.025,1,2,
main,140,1,242,-130,170.461,0.025,1,2,
main,141,1,164,-188,170.678,0.026000000000000002,1,2,
main,142,1,273,-228,170.895,0.023,1,2,
main,143,1,240,-53,171.113,0.025,1,2,
main,144,1,530,-248,171.329,0.023,1,2,
main,145,1,384,-199,171.549,0.025,1,2,
main,146,1,442,-161,171.772,0.032,1,2,
main,147,1,210,143,171.991,0.025,1,2,
main,148,1,446,-289,172.208,0.024,1,2,
main,149,1,404,281,172.427,0.028,1,2,
main,150,1,465,24,172.647,0.027,1,2,
main,151,1,218,115,172.868,0.027,1,2,
main,152,1,434,-99,173.086,0.023,1,2,
main,153,1,539,-22,173.3,0.022,1,2,
main,154,1,455,-106,173.52100000000002,0.027,1,2,
main,155,1,323,51,173.74,0.026000000000000002,1,2,
main,156,1,444,176,173.958,0.027,1,2,
main,157,1,438,-151,174.174,0.024,1,2,
main,158,1,322,206,174.391,0.025,1,1,
main,159,1,-442,-37,174.719,0.056,1,2,
main,160,1,445,-2,174.935,0.021,1,2,
main,161,1,140,-123,175.156,0.025,1,2,
main,162,1,135,-56,175.373,0.02,1,2,
main,163,1,278,78,175.58700000000002,0.024,1,2,
main,164,1,290,-263,175.805,0.025,1,2,
main,165,1,409,-29,176.018,0.021,1,2,
main,166,1,622,-22,176.237,0.026000000000000002,1,2,
main,167,1,333,-78,176.457,0.027,1,2,
main,168,1,300,-15,176.673,0.022,1,2,
main,169,1,423,21,176.891,0.024,1,2,
main,170,1,107,201,177.11,0.027,1,2,
main,171,1,275,-77,177.326,0.022,1,2,
main,172,1,289,141,177.541,0.02,1,1,
main,173,1,-329,-284,177.866,0.054,1,1,
main,174,1,-315,-5,178.199,0.06,1,1,
main,175,1,-84,-156,178.524,0.052000000000000005,1,1,
main,176,1,-370,-49,178.846,0.049,1,1,
