Orginal File Name:,CT-JT1-2018_6_29_16_55.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_16_55,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
main,371,1,275,-77,171.434,0.026000000000000002,1,2,
main,372,1,289,141,171.653,0.028,1,2,
main,373,1,355,-284,171.867,0.024,1,2,
main,374,1,369,-5,172.084,0.026000000000000002,1,2,
main,375,1,600,-156,172.303,0.027,1,2,
main,376,1,314,-49,172.518,0.023,1,2,
main,377,1,202,-135,172.735,0.026000000000000002,1,2,
main,378,1,283,-183,172.954,0.029,1,2,
main,379,1,650,-144,173.172,0.025,1,2,
main,380,1,173,-283,173.39000000000001,0.025,1,2,
main,381,1,443,-60,173.603,0.022,1,2,
main,382,1,443,-62,173.81900000000002,0.025,1,2,
main,383,1,351,-148,174.035,0.029,1,2,
main,384,1,197,262,174.254,0.03,1,2,
main,385,1,373,63,174.47,0.023,1,2,
main,386,1,254,-338,174.683,0.023,1,2,
main,387,1,362,170,174.901,0.03,1,1,
main,388,1,-238,-182,175.231,0.062,1,1,
main,389,1,-288,-72,175.554,0.057,1,1,
main,390,1,-510,57,175.88,0.053,1,1,
main,391,1,-493,118,176.21,0.063,1,1,
main,392,1,-474,-196,176.536,0.057,1,1,
main,393,1,-326,-52,176.861,0.053,1,1,
main,394,1,-230,-116,177.186,0.061,1,1,
main,395,1,-446,38,177.514,0.068,1,1,
main,396,1,-168,133,177.841,0.058,1,1,
main,397,1,-374,-15,178.165,0.058,1,1,
main,398,1,-403,-266,178.494,0.055,1,1,
main,399,1,-305,-44,178.818,0.061,1,1,
main,400,1,-305,-25,179.149,0.069,1,1,
main,401,3,-152,-198,179.474,0.059000000000000004,1,2,
main,402,3,265,74,179.693,0.029,1,2,
main,403,3,621,-33,179.91400000000002,0.026000000000000002,1,2,
main,404,3,399,140,180.12800000000001,0.024,1,2,
main,405,3,586,-212,180.344,0.025,1,2,
main,406,3,320,158,180.564,0.03,1,1,
main,407,3,-370,-82,180.886,0.052000000000000005,1,2,
main,408,3,271,-180,181.103,0.028,1,2,
main,409,3,71,114,181.324,0.029,1,2,
main,410,3,359,-47,181.53900000000002,0.024,1,2,
main,411,3,165,16,181.75300000000001,0.022,1,2,
main,412,3,505,-177,181.97,0.024,1,2,
main,413,3,493,-184,182.186,0.026000000000000002,1,2,
main,414,3,504,-72,182.40200000000002,0.026000000000000002,1,2,
main,415,3,167,-63,182.62,0.026000000000000002,1,1,
main,416,3,-345,128,182.946,0.06,1,1,
main,417,3,-208,217,183.272,0.061,1,2,
main,418,3,275,-34,183.495,0.032,1,2,
main,419,3,371,4,183.708,0.021,1,2,
main,420,3,468,-132,183.92600000000002,0.027,1,1,
main,421,3,-405,-60,184.256,0.06,1,1,
main,422,3,-307,-81,184.577,0.053,1,1,
main,423,3,-322,-104,184.9,0.052000000000000005,1,1,
main,424,3,-350,380,185.225,0.053,1,2,
main,425,3,92,-65,185.44,0.023,1,2,
main,426,3,176,8,185.654,0.025,1,2,
main,427,3,365,-56,185.87,0.028,1,2,
main,428,3,366,-260,186.088,0.027,1,2,
main,429,3,147,46,186.306,0.026000000000000002,1,2,
main,430,3,67,-59,186.523,0.026000000000000002,1,2,
main,431,3,392,236,186.739,0.025,1,2,
main,432,3,317,-27,186.955,0.021,1,2,
main,433,3,328,170,187.173,0.027,1,2,
main,434,3,570,50,187.392,0.026000000000000002,1,2,
main,435,3,178,-52,187.61,0.025,1,1,
main,436,3,-128,-124,187.939,0.059000000000000004,1,1,
main,437,3,-417,14,188.264,0.055,1,1,
main,438,3,-192,146,188.589,0.054,1,1,
main,439,3,-488,-71,188.915,0.057,1,1,
main,440,3,-611,-236,189.24,0.052000000000000005,1,2,
main,441,3,208,-40,189.455,0.023,1,2,
main,442,3,351,279,189.671,0.024,1,2,
main,443,3,555,-291,189.886,0.024,1,1,
main,444,3,-236,24,190.209,0.059000000000000004,1,1,
main,445,3,-298,102,190.534,0.053,1,1,
main,446,3,-306,79,190.859,0.057,1,1,
main,447,3,-287,-166,191.183,0.054,1,1,
main,448,3,-374,154,191.513,0.061,1,1,
main,449,3,-279,83,191.83700000000002,0.052000000000000005,1,1,
main,450,3,-380,272,192.166,0.056,1,1,
main,451,3,-360,-44,192.489,0.055,1,1,
main,452,3,-680,-15,192.815,0.058,1,1,
main,453,3,-297,-96,193.141,0.056,1,1,
main,454,3,-462,-1,193.467,0.055,1,1,
main,455,3,-395,-100,193.791,0.058,1,2,
main,456,3,265,-120,194.006,0.021,1,2,
main,457,3,476,-81,194.222,0.025,1,2,
main,458,3,482,152,194.441,0.03,1,2,
main,459,3,236,64,194.657,0.023,1,2,
main,460,3,295,144,194.873,0.025,1,2,
main,461,3,543,3,195.09,0.033,1,2,
main,462,3,379,13,195.302,0.026000000000000002,1,2,
main,463,3,415,-212,195.517,0.027,1,2,
main,464,3,494,-147,195.736,0.029,1,2,
main,465,3,7,-28,195.953,0.036000000000000004,1,2,
main,466,3,308,-54,196.169,0.033,1,2,
main,467,3,443,73,196.38400000000001,0.027,1,2,
main,468,3,494,-49,196.598,0.029,1,2,
main,469,3,235,-380,196.811,0.027,1,2,
main,470,3,154,-167,197.026,0.031,1,2,
main,471,3,466,144,197.247,0.038,1,1,
main,472,3,-165,-116,197.56900000000002,0.054,1,2,
main,473,3,279,15,197.787,0.031,1,2,
main,474,3,225,-104,198.004,0.029,1,2,
main,475,3,440,71,198.21800000000002,0.023,1,2,
main,476,3,34,36,199.63400000000001,1.226,1,2,
main,477,3,427,44,199.838,0.02,1,2,
main,478,3,348,-100,200.056,0.036000000000000004,1,2,
main,479,3,158,-280,200.278,0.039,1,2,
main,480,3,296,-49,200.493,0.024,1,2,
main,481,3,164,53,200.71,0.033,1,2,
main,482,3,269,-51,200.924,0.025,1,1,
main,483,3,-129,79,201.254,0.07100000000000001,1,1,
main,484,3,-577,258,201.576,0.062,1,1,
main,485,3,-509,-7,201.903,0.066,1,1,
main,486,3,-279,-10,202.233,0.068,1,1,
main,487,3,-349,12,202.564,0.063,1,2,
main,488,3,450,222,202.778,0.022,1,2,
main,489,3,346,-41,202.995,0.024,1,1,
main,490,3,-251,131,203.316,0.054,1,1,
main,491,3,-608,-64,203.641,0.055,1,2,
main,492,3,364,-178,203.853,0.02,1,2,
main,493,3,319,-268,204.068,0.024,1,2,
main,494,3,492,-68,204.284,0.027,1,1,
main,495,3,-632,-198,204.61100000000002,0.056,1,1,
main,496,3,-247,-63,204.936,0.052000000000000005,1,1,
main,497,3,-478,160,205.262,0.056,1,1,
main,498,3,-509,71,205.589,0.055,1,1,
main,499,3,-257,-112,205.92000000000002,0.064,1,1,
main,500,3,-492,108,206.247,0.056,1,2,
main,501,3,62,71,206.465,0.027,1,2,
main,502,3,172,-30,206.68200000000002,0.026000000000000002,1,2,
main,503,3,151,-121,206.897,0.024,1,2,
main,504,3,425,83,207.115,0.032,1,1,
main,505,3,-286,-104,207.441,0.062,1,1,
main,506,3,-361,39,207.768,0.068,1,1,
main,507,3,-468,324,208.094,0.057,1,2,
main,508,3,285,2,208.314,0.027,1,2,
main,509,3,366,-56,208.532,0.026000000000000002,1,2,
main,510,3,213,-44,208.746,0.026000000000000002,1,2,
main,511,3,519,19,208.96200000000002,0.028,1,2,
main,512,3,372,141,209.179,0.029,1,1,
main,513,3,-314,-110,209.502,0.053,1,2,
main,514,3,521,163,209.717,0.025,1,1,
main,515,3,-397,54,210.043,0.052000000000000005,1,1,
main,516,3,-226,-30,210.373,0.063,1,1,
main,517,3,-606,103,210.701,0.062,1,1,
main,518,3,-235,99,211.026,0.059000000000000004,1,1,
main,519,3,-457,-133,211.352,0.057,1,1,
main,520,3,-444,-114,211.679,0.058,1,1,
main,521,3,-295,-213,212.006,0.057,1,1,
main,522,3,-353,-118,212.335,0.062,1,1,
main,523,3,-304,-75,212.663,0.058,1,1,
main,524,3,-305,-152,212.989,0.061,1,1,
main,525,3,-218,58,213.315,0.058,1,1,
main,526,3,-656,295,213.638,0.054,1,1,
main,527,3,-448,48,213.967,0.059000000000000004,1,1,
main,528,3,-216,-289,214.291,0.054,1,1,
main,529,3,-401,200,214.614,0.053,1,1,
main,530,3,-352,32,214.942,0.062,1,1,
main,531,3,-210,65,215.264,0.054,1,1,
main,532,3,-290,52,215.589,0.055,1,1,
main,533,3,-367,189,215.911,0.055,1,1,
main,534,3,-465,138,216.234,0.056,1,1,
main,535,3,-231,241,216.562,0.056,1,2,
main,536,3,25,-61,216.78300000000002,0.032,1,2,
main,537,3,165,1,217.001,0.026000000000000002,1,2,
main,538,3,560,45,217.22,0.025,1,2,
main,539,3,315,24,217.436,0.024,1,2,
main,540,3,385,51,217.651,0.027,1,2,
main,541,3,378,-354,217.864,0.019,1,2,
main,542,3,303,93,218.08,0.026000000000000002,1,2,
main,543,3,323,147,218.299,0.025,1,1,
main,544,3,-1,115,218.623,0.056,1,1,
main,545,3,-633,-14,218.949,0.059000000000000004,1,1,
main,546,3,-601,-50,219.276,0.058,1,1,
main,547,3,-146,92,219.59900000000002,0.053,1,1,
main,548,3,-294,104,219.924,0.057,1,1,
main,549,3,-106,-97,220.244,0.052000000000000005,1,1,
main,550,3,-299,113,220.572,0.058,1,1,
main,551,3,-325,31,220.899,0.055,1,1,
main,552,3,-434,68,221.225,0.059000000000000004,1,1,
main,553,3,-319,229,221.546,0.052000000000000005,1,2,
main,554,3,277,90,221.762,0.025,1,2,
main,555,3,1,56,221.97400000000002,0.02,1,2,
main,556,3,337,-168,222.191,0.025,1,1,
main,557,3,24,-198,222.516,0.054,1,1,
main,558,3,-290,-250,222.841,0.059000000000000004,1,2,
main,559,3,414,248,223.056,0.025,1,2,
main,560,3,259,-47,223.274,0.024,1,2,
main,561,3,222,101,223.493,0.027,1,2,
main,562,3,446,-18,223.709,0.026000000000000002,1,2,
main,563,3,355,-46,223.923,0.021,1,1,
main,564,3,-487,-46,224.252,0.065,1,2,
main,565,3,551,178,224.469,0.027,1,2,
main,566,3,302,-48,224.68800000000002,0.026000000000000002,1,2,
main,567,3,423,-27,224.906,0.03,1,2,
main,568,3,329,-136,225.127,0.039,1,2,
main,569,3,438,39,225.342,0.022,1,2,
main,570,3,403,-380,225.558,0.027,1,2,
main,571,3,493,52,225.77,0.019,1,2,
main,572,3,264,-79,225.987,0.025,1,2,
main,573,3,108,180,226.205,0.029,1,2,
main,574,3,680,244,226.42000000000002,0.024,1,2,
main,575,3,464,72,226.638,0.027,1,2,
main,576,3,238,-223,226.859,0.033,1,2,
main,577,3,396,159,227.074,0.024,1,2,
main,578,3,377,-27,227.29,0.031,1,2,
main,579,3,298,76,227.505,0.022,1,1,
main,580,3,-347,-4,227.834,0.06,1,1,
main,581,3,-293,-158,228.161,0.06,1,2,
main,582,3,602,271,228.38,0.028,1,2,
main,583,3,428,-221,228.595,0.023,1,1,
main,584,3,-404,101,228.922,0.055,1,1,
main,585,3,-540,-145,229.25,0.059000000000000004,1,2,
main,586,3,395,-67,229.467,0.024,1,2,
main,587,3,250,-24,229.683,0.025,1,2,
main,588,3,395,-187,229.9,0.025,1,2,
main,589,3,203,160,230.116,0.026000000000000002,1,2,
main,590,3,60,67,230.335,0.029,1,2,
main,591,3,451,-99,230.55100000000002,0.026000000000000002,1,2,
main,592,3,251,-168,230.77100000000002,0.025,1,2,
main,593,3,232,213,230.991,0.024,1,2,
main,594,3,428,-128,231.208,0.025,1,1,
main,595,3,-378,293,231.531,0.053,1,2,
main,596,3,544,115,231.749,0.028,1,2,
main,597,3,302,49,231.965,0.027,1,2,
main,598,3,128,-131,232.181,0.024,1,2,
main,599,3,369,167,232.39600000000002,0.027,1,2,
main,600,3,490,200,232.613,0.024,1,1,
main,601,6,582,-122,232.941,0.059000000000000004,1,1,
main,602,6,-270,-40,233.264,0.052000000000000005,1,2,
main,603,6,475,-22,233.483,0.029,1,1,
main,604,6,-208,-154,233.81300000000002,0.061,1,2,
main,605,6,680,242,234.032,0.033,1,1,
main,606,6,-449,317,234.357,0.056,1,2,
main,607,6,503,115,234.573,0.022,1,1,
main,608,6,-191,118,234.898,0.053,1,2,
main,609,6,233,85,235.11700000000002,0.027,1,1,
main,610,6,-173,41,235.443,0.058,1,2,
main,611,6,123,92,235.659,0.023,1,1,
main,612,6,-424,-176,235.987,0.06,1,1,
main,613,6,-311,-41,236.308,0.055,1,2,
main,614,6,501,-195,236.526,0.028,1,1,
main,615,6,-236,-372,236.85500000000002,0.059000000000000004,1,2,
main,616,6,471,101,237.074,0.031,1,2,
main,617,6,72,-380,237.288,0.026000000000000002,1,1,
main,618,6,-308,-71,237.613,0.062,1,2,
main,619,6,179,-16,237.834,0.036000000000000004,1,1,
main,620,6,-277,257,238.16400000000002,0.059000000000000004,1,1,
main,621,6,-540,-79,238.489,0.058,1,2,
main,622,6,594,14,238.703,0.021,1,1,
main,623,6,-348,7,239.03,0.063,1,2,
main,624,6,366,13,239.247,0.034,1,1,
main,625,6,-537,-47,239.576,0.069,1,2,
main,626,6,469,306,239.793,0.032,1,1,
main,627,6,-242,380,240.115,0.057,1,2,
main,628,6,153,-46,240.334,0.025,1,1,
main,629,6,-573,-66,240.666,0.061,1,1,
main,630,6,-345,380,240.994,0.061,1,2,
main,631,6,534,157,241.21200000000002,0.029,1,1,
main,632,6,168,216,241.537,0.059000000000000004,1,2,
main,633,6,306,-19,241.751,0.025,1,1,
main,634,6,-192,33,242.08100000000002,0.059000000000000004,1,2,
main,635,6,288,36,242.296,0.027,1,1,
main,636,6,-497,-143,242.621,0.054,1,1,
main,637,6,-542,54,242.946,0.059000000000000004,1,2,
main,638,6,365,-363,243.165,0.026000000000000002,1,1,
main,639,6,-210,233,243.493,0.058,1,2,
main,640,6,423,-4,243.71,0.027,1,1,
main,641,6,-480,-329,244.04,0.062,1,2,
main,642,6,579,336,244.25900000000001,0.029,1,1,
main,643,6,9,-142,244.58700000000002,0.06,1,2,
main,644,6,177,-144,244.802,0.025,1,1,
main,645,6,-80,307,245.13,0.057,1,2,
main,646,6,332,-118,245.347,0.026000000000000002,1,1,
main,647,6,-241,-68,245.672,0.055,1,2,
main,648,6,448,313,245.888,0.023,1,1,
main,649,6,-611,-23,246.211,0.051000000000000004,1,2,
main,650,6,97,156,246.429,0.025,1,2,
main,651,6,534,-37,246.64600000000002,0.029,1,1,
main,652,6,-174,162,246.972,0.055,1,2,
main,653,6,371,140,247.193,0.028,1,1,
main,654,6,-324,60,247.52,0.056,1,2,
main,655,6,449,97,247.739,0.028,1,2,
main,656,6,445,27,247.958,0.026000000000000002,1,1,
main,657,6,-403,-137,248.287,0.063,1,2,
main,658,6,680,46,248.506,0.027,1,1,
main,659,6,-369,106,248.83100000000002,0.058,1,2,
main,660,6,491,-44,249.047,0.024,1,1,
main,661,6,-215,-19,249.374,0.062,1,2,
main,662,6,93,102,249.589,0.023,1,1,
main,663,6,-249,95,249.916,0.06,1,2,
main,664,6,175,159,250.136,0.03,1,1,
main,665,6,-375,219,250.465,0.06,1,2,
main,666,6,680,380,250.681,0.024,1,1,
main,667,6,-616,-122,251.00300000000001,0.052000000000000005,1,2,
main,668,6,178,139,251.22,0.028,1,1,
main,669,6,-236,230,251.547,0.057,1,2,
main,670,6,498,-291,251.767,0.031,1,2,
main,671,6,424,27,251.985,0.025,1,2,
main,672,6,316,305,252.203,0.026000000000000002,1,1,
main,673,6,-462,152,252.53,0.056,1,2,
main,674,6,298,-115,252.75,0.028,1,1,
main,675,6,-228,-124,253.077,0.061,1,2,
main,676,6,508,-265,253.28900000000002,0.021,1,1,
main,677,6,-266,-152,253.616,0.056,1,2,
main,678,6,438,-237,253.83700000000002,0.031,1,1,
main,679,6,-340,217,254.157,0.053,1,2,
main,680,6,314,310,254.377,0.031,1,1,
main,681,6,-527,82,254.701,0.056,1,2,
main,682,6,228,88,254.92000000000002,0.025,1,1,
main,683,6,-26,-144,255.245,0.058,1,2,
main,684,6,319,-254,255.461,0.025,1,1,
main,685,6,-295,143,255.79,0.059000000000000004,1,2,
main,686,6,463,-369,256.008,0.024,1,1,
main,687,6,-431,-276,256.334,0.055,1,2,
main,688,6,-242,-49,256.549,0.025,1,1,
main,689,6,-209,-21,256.874,0.056,1,2,
main,690,6,379,-34,257.089,0.025,1,1,
main,691,6,-117,380,257.416,0.058,1,2,
main,692,6,680,12,257.636,0.03,1,1,
main,693,6,-238,-127,257.96500000000003,0.053,1,2,
main,694,6,422,-315,258.18,0.022,1,1,
main,695,6,-330,-22,258.508,0.053,1,2,
main,696,6,398,74,258.72700000000003,0.022,1,1,
main,697,6,-419,-215,259.053,0.055,1,2,
main,698,6,56,1,259.269,0.024,1,1,
main,699,6,35,161,259.598,0.059000000000000004,1,2,
main,700,6,236,61,259.817,0.027,1,1,
main,701,6,-646,-380,260.145,0.058,1,2,
main,702,6,594,68,260.363,0.029,1,1,
main,703,6,-639,-44,260.682,0.05,1,1,
main,704,6,-456,-174,261.011,0.057,1,2,
main,705,6,280,-380,261.228,0.023,1,1,
main,706,6,-678,178,261.555,0.057,1,2,
main,707,6,-63,-112,261.775,0.028,1,1,
main,708,6,-372,-164,262.132,0.085,1,2,
main,709,6,433,204,262.424,0.1,1,1,
main,710,6,-323,-237,262.748,0.054,1,1,
main,711,6,-345,-67,263.079,0.064,1,2,
main,712,6,405,-40,263.297,0.025,1,1,
main,713,6,-169,36,263.622,0.054,1,2,
main,714,6,680,23,263.84000000000003,0.025,1,1,
main,715,6,-46,104,264.17,0.064,1,2,
main,716,6,207,144,264.38800000000003,0.024,1,1,
main,717,6,-105,249,264.71,0.053,1,2,
main,718,6,232,-380,264.93,0.031,1,1,
main,719,6,-131,289,265.25600000000003,0.054,1,1,
main,720,6,-170,-292,265.581,0.056,1,2,
main,721,6,463,345,265.802,0.029,1,2,
main,722,6,185,-295,266.019,0.023,1,1,
main,723,6,-385,80,266.34000000000003,0.052000000000000005,1,2,
main,724,6,488,256,266.557,0.023,1,1,
main,725,6,-138,380,266.878,0.05,1,2,
main,726,6,279,111,267.096,0.025,1,2,
main,727,6,343,281,267.312,0.026000000000000002,1,1,
main,728,6,-332,-205,267.63800000000003,0.062,1,1,
main,729,6,-541,-18,267.966,0.059000000000000004,1,1,
main,730,6,-370,166,268.29,0.055,1,2,
main,731,6,186,79,268.508,0.026000000000000002,1,1,
main,732,6,-187,-33,268.834,0.054,1,2,
main,733,6,269,-49,269.051,0.023,1,1,
main,734,6,-279,380,269.377,0.054,1,2,
main,735,6,491,147,269.594,0.026000000000000002,1,1,
main,736,6,-236,19,269.92,0.054,1,2,
main,737,6,632,-195,270.13800000000003,0.028,1,1,
main,738,6,-304,249,270.468,0.063,1,2,
main,739,6,94,1,270.683,0.028,1,1,
main,740,6,-393,206,271.00600000000003,0.056,1,2,
main,741,6,54,122,271.22,0.024,1,1,
main,742,6,-377,126,271.55,0.063,1,1,
main,743,6,-626,2,271.874,0.058,1,2,
main,744,6,219,136,272.088,0.021,1,1,
main,745,6,-181,-9,272.419,0.063,1,1,
main,746,6,55,-17,272.747,0.054,1,1,
main,747,6,-294,-180,273.077,0.058,1,2,
main,748,6,138,83,273.293,0.025,1,1,
main,749,6,-381,17,273.618,0.053,1,2,
main,750,6,433,45,273.838,0.03,1,1,
main,751,6,-284,280,274.165,0.057,1,2,
main,752,6,642,109,274.383,0.023,1,2,
main,753,6,290,-317,274.598,0.021,1,1,
main,754,6,-653,8,274.921,0.055,1,2,
main,755,6,-129,15,275.136,0.023,1,2,
main,756,6,46,141,275.356,0.029,1,1,
main,757,6,-237,-250,275.678,0.05,1,2,
main,758,6,680,-334,275.89300000000003,0.031,1,1,
main,759,6,-361,23,276.221,0.06,1,2,
main,760,6,326,241,276.435,0.02,1,1,
main,761,6,-373,48,276.757,0.054,1,2,
main,762,6,416,-100,276.976,0.026000000000000002,1,1,
main,763,6,-597,105,277.299,0.038,1,2,
main,764,6,210,-176,277.516,0.025,1,1,
main,765,6,-273,-6,277.838,0.051000000000000004,1,1,
main,766,6,-287,380,278.16700000000003,0.055,1,2,
main,767,6,199,-35,278.387,0.028,1,1,
main,768,6,-344,197,278.711,0.053,1,2,
main,769,6,342,68,278.932,0.03,1,1,
main,770,6,-246,110,279.261,0.058,1,2,
main,771,6,343,75,279.481,0.025,1,1,
main,772,6,-266,19,279.802,0.053,1,2,
main,773,6,335,-380,280.017,0.023,1,1,
main,774,6,-438,196,280.346,0.06,1,2,
main,775,6,65,-380,280.562,0.023,1,1,
main,776,6,-486,15,280.89,0.059000000000000004,1,2,
main,777,6,338,27,281.106,0.024,1,1,
main,778,6,-525,-94,281.434,0.059000000000000004,1,2,
main,779,6,356,39,281.651,0.024,1,1,
main,780,6,-168,-25,281.979,0.058,1,2,
main,781,6,223,40,282.197,0.027,1,1,
main,782,6,-354,-72,282.522,0.057,1,1,
main,783,6,-75,25,282.85,0.058,1,2,
main,784,6,248,338,283.067,0.022,1,1,
main,785,6,-451,-204,283.39,0.052000000000000005,1,2,
main,786,6,509,84,283.605,0.025,1,1,
main,787,6,-525,-82,283.927,0.052000000000000005,1,2,
main,788,6,467,76,284.142,0.025,1,1,
main,789,6,-470,207,284.466,0.053,1,2,
main,790,6,16,66,284.68,0.022,1,1,
main,791,6,-198,-21,285.003,0.052000000000000005,1,2,
main,792,6,402,297,285.219,0.021,1,1,
main,793,6,-623,-48,285.54,0.052000000000000005,1,2,
main,794,6,468,46,285.753,0.019,1,1,
main,795,6,-293,203,286.084,0.062,1,2,
main,796,6,453,-191,286.301,0.025,1,1,
main,797,6,-394,338,286.62600000000003,0.056,1,2,
main,798,6,276,-160,286.841,0.033,1,1,
main,799,6,-447,-3,287.171,0.061,1,2,
main,800,6,428,141,287.387,0.027,1,1,
main,801,2,-604,-98,287.709,0.056,1,1,
main,802,2,-147,-2,288.03000000000003,0.057,1,1,
main,803,2,-475,-350,288.354,0.064,1,1,
main,804,2,-172,7,288.682,0.063,1,1,
main,805,2,-277,77,289.00600000000003,0.062,1,1,
main,806,2,-246,-45,289.332,0.056,1,1,
main,807,2,-680,203,289.654,0.049,1,1,
main,808,2,-362,146,289.97700000000003,0.054,1,2,
main,809,2,-147,-106,290.198,0.029,1,2,
main,810,2,682,-276,290.415,0.026000000000000002,1,2,
main,811,2,125,-138,290.629,0.02,1,2,
main,812,2,193,-91,290.847,0.029,1,2,
main,813,2,645,25,291.064,0.026000000000000002,1,2,
main,814,2,373,-117,291.277,0.023,1,2,
main,815,2,646,-229,291.497,0.029,1,2,
main,816,2,126,38,291.71500000000003,0.025,1,2,
main,817,2,582,181,291.92900000000003,0.028,1,2,
main,818,2,14,32,292.146,0.027,1,1,
main,819,2,-280,357,292.473,0.057,1,1,
main,820,2,-452,234,292.799,0.057,1,1,
main,821,2,-320,-80,293.127,0.058,1,1,
main,822,2,-313,223,293.448,0.053,1,1,
main,823,2,-290,-251,293.77500000000003,0.059000000000000004,1,1,
main,824,2,-329,326,294.095,0.055,1,1,
main,825,2,-595,26,294.41700000000003,0.052000000000000005,1,1,
main,826,2,-470,-281,294.744,0.058,1,1,
main,827,2,-321,-65,295.07,0.054,1,1,
main,828,2,-22,33,295.394,0.053,1,1,
main,829,2,-129,12,295.713,0.052000000000000005,1,1,
main,830,2,-52,-8,296.033,0.051000000000000004,1,1,
main,831,2,-462,-374,296.357,0.053,1,1,
main,832,2,-376,197,296.681,0.056,1,1,
main,833,2,-265,186,297.004,0.054,1,1,
main,834,2,-219,189,297.329,0.057,1,1,
main,835,2,-44,135,297.649,0.052000000000000005,1,1,
main,836,2,-143,197,297.976,0.07100000000000001,1,1,
main,837,2,-458,4,298.301,0.062,1,2,
main,838,2,492,-132,298.51800000000003,0.025,1,2,
main,839,2,81,-380,298.736,0.027,1,2,
main,840,2,292,-193,298.957,0.029,1,2,
main,841,2,594,-380,299.177,0.027,1,2,
main,842,2,680,120,299.389,0.02,1,2,
main,843,2,548,212,299.608,0.026000000000000002,1,1,
main,844,2,-456,380,299.932,0.052000000000000005,1,1,
main,845,2,-388,-301,300.258,0.055,1,1,
main,846,2,-393,-165,300.582,0.057,1,2,
main,847,2,456,-210,300.805,0.03,1,2,
main,848,2,337,103,301.023,0.031,1,2,
main,849,2,314,62,301.23900000000003,0.026000000000000002,1,1,
main,850,2,-328,150,301.561,0.052000000000000005,1,1,
main,851,2,-156,-53,301.891,0.06,1,1,
main,852,2,-75,252,302.214,0.06,1,1,
main,853,2,-449,-198,302.541,0.057,1,1,
main,854,2,-390,-340,302.869,0.058,1,1,
main,855,2,-369,83,303.192,0.049,1,1,
main,856,2,-423,380,303.519,0.058,1,1,
main,857,2,-228,-218,303.847,0.058,1,1,
main,858,2,-232,30,304.173,0.056,1,1,
main,859,2,-293,61,304.497,0.055,1,1,
main,860,2,-487,-380,304.824,0.057,1,1,
main,861,2,-412,-118,305.148,0.053,1,1,
main,862,2,-259,-90,305.478,0.059000000000000004,1,1,
main,863,2,-568,120,305.806,0.059000000000000004,1,1,
main,864,2,-225,137,306.133,0.056,1,1,
main,865,2,-626,93,306.456,0.054,1,2,
main,866,2,359,88,306.674,0.027,1,2,
main,867,2,680,192,306.892,0.025,1,2,
main,868,2,365,318,307.11,0.027,1,2,
main,869,2,468,1,307.327,0.026000000000000002,1,2,
main,870,2,52,-223,307.541,0.024,1,2,
main,871,2,586,-95,307.759,0.026000000000000002,1,2,
main,872,2,643,-66,307.976,0.026000000000000002,1,2,
main,873,2,25,-380,308.189,0.02,1,2,
main,874,2,520,-25,308.407,0.027,1,2,
main,875,2,323,-14,308.621,0.026000000000000002,1,2,
main,876,2,-11,-24,308.837,0.028,1,2,
main,877,2,205,232,309.052,0.025,1,2,
main,878,2,328,218,309.266,0.025,1,2,
main,879,2,411,214,309.484,0.025,1,2,
main,880,2,387,-21,309.702,0.024,1,2,
main,881,2,343,-295,309.919,0.024,1,2,
main,882,2,604,343,310.135,0.025,1,2,
main,883,2,443,-197,310.35200000000003,0.02,1,2,
main,884,2,505,50,310.571,0.027,1,2,
main,885,2,295,19,310.79,0.027,1,2,
main,886,2,385,266,311.007,0.027,1,2,
main,887,2,537,251,311.225,0.026000000000000002,1,2,
main,888,2,309,-65,311.44,0.023,1,2,
main,889,2,380,380,311.654,0.021,1,2,
main,890,2,102,-152,311.873,0.027,1,2,
main,891,2,374,195,312.09000000000003,0.026000000000000002,1,2,
main,892,2,477,-158,312.312,0.031,1,2,
main,893,2,10,32,312.528,0.024,1,2,
main,894,2,609,118,312.744,0.024,1,2,
main,895,2,349,380,312.961,0.028,1,2,
main,896,2,663,47,313.18,0.029,1,2,
main,897,2,397,34,313.396,0.025,1,2,
main,898,2,63,-126,313.611,0.024,1,2,
main,899,2,87,183,313.82800000000003,0.024,1,2,
main,900,2,184,228,314.045,0.026000000000000002,1,2,
main,901,2,268,53,314.261,0.024,1,2,
main,902,2,402,235,314.479,0.024,1,2,
main,903,2,125,380,314.696,0.023,1,2,
main,904,2,351,83,314.914,0.028,1,2,
main,905,2,661,56,315.136,0.028,1,2,
main,906,2,112,117,315.355,0.03,1,2,
main,907,2,259,107,315.57,0.022,1,2,
main,908,2,551,-95,315.788,0.025,1,2,
main,909,2,266,-120,316.00600000000003,0.027,1,2,
main,910,2,531,6,316.22,0.022,1,2,
main,911,2,295,116,316.44,0.025,1,2,
main,912,2,110,-54,316.656,0.022,1,2,
main,913,2,211,-152,316.871,0.025,1,2,
main,914,2,680,-30,317.093,0.029,1,2,
main,915,2,283,-135,317.309,0.028,1,2,
main,916,2,462,-380,317.526,0.027,1,2,
main,917,2,161,-315,317.742,0.029,1,2,
