Orginal File Name:,DP-JTESTDP-2018_6_27_20_47.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_27_20_47,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
75,01001011,8,331.073,NaN,NA,NA,
76,10011101,2,334.092,NaN,NA,NA,
76,10011101,3,334.092,NaN,NA,NA,
76,10011101,4,335.094,NaN,NA,NA,
76,10011101,5,335.296,NaN,NA,22057.bmp,A363.bmp,
76,10011101,6,336.297,NaN,NA,NA,
76,10011101,7,337.033,0.733,1,1,
77,01101110,2,337.047,NaN,NA,NA,
77,01101110,3,337.047,NaN,NA,NA,
77,01101110,4,338.048,NaN,NA,NA,
77,01101110,5,338.25,NaN,NA,13181.bmp,A249.bmp,
77,01101110,6,339.252,NaN,NA,NA,
77,01101110,7,340.076,0.8220000000000001,-1,1,
78,10100111,2,340.09000000000003,NaN,NA,NA,
78,10100111,3,340.09000000000003,NaN,NA,NA,
78,10100111,4,341.09000000000003,NaN,NA,NA,
78,10100111,5,341.29200000000003,NaN,NA,21661.bmp,A347.bmp,
78,10100111,6,341.79200000000003,NaN,NA,NA,
78,10100111,7,343.082,1.288,-1,1,
79,10101111,2,343.097,NaN,NA,NA,
79,10101111,3,343.097,NaN,NA,NA,
79,10101111,4,344.098,NaN,NA,NA,
79,10101111,5,344.3,NaN,NA,27475.bmp,A87.bmp,
79,10101111,6,345.302,NaN,NA,NA,
79,10101111,7,346.128,0.8250000000000001,-1,1,
80,10110011,2,346.142,NaN,NA,NA,
80,10110011,3,346.142,NaN,NA,NA,
80,10110011,4,347.144,NaN,NA,NA,
80,10110011,5,347.345,NaN,NA,27570.bmp,A9.bmp,
80,10110011,6,347.847,NaN,NA,NA,
80,10110011,7,349.021,1.172,1,1,
81,01101001,2,349.035,NaN,NA,NA,
81,01101001,3,349.035,NaN,NA,NA,
81,01101001,4,350.03700000000003,NaN,NA,NA,
81,01101001,5,350.23900000000003,NaN,NA,19295.bmp,A311.bmp,
81,01101001,6,351.24,NaN,NA,NA,
81,01101001,7,351.847,0.606,-1,2,
81,01101001,8,351.847,NaN,NA,NA,
82,01011011,2,354.867,NaN,NA,NA,
82,01011011,3,354.867,NaN,NA,NA,
82,01011011,4,355.868,NaN,NA,NA,
82,01011011,5,356.07,NaN,NA,16300.bmp,A279.bmp,
82,01011011,6,357.071,NaN,NA,NA,
82,01011011,7,357.682,0.608,1,2,
82,01011011,8,357.682,NaN,NA,NA,
83,01000001,2,360.701,NaN,NA,NA,
83,01000001,3,360.701,NaN,NA,NA,
83,01000001,4,361.70300000000003,NaN,NA,NA,
83,01000001,5,361.90500000000003,NaN,NA,16212.bmp,A271.bmp,
83,01000001,6,362.407,NaN,NA,NA,
83,01000001,7,362.42,0.012,-1,1,
84,01111000,2,362.43600000000004,NaN,NA,NA,
84,01111000,3,362.43600000000004,NaN,NA,NA,
84,01111000,4,363.438,NaN,NA,NA,
84,01111000,5,363.639,NaN,NA,16312.bmp,A281.bmp,
84,01111000,6,364.641,NaN,NA,NA,
84,01111000,7,365.37600000000003,0.733,1,2,
84,01111000,8,365.37600000000003,NaN,NA,NA,
85,10101001,2,368.396,NaN,NA,NA,
85,10101001,3,368.396,NaN,NA,NA,
85,10101001,4,369.397,NaN,NA,NA,
85,10101001,5,369.598,NaN,NA,25410.bmp,A51.bmp,
85,10101001,6,370.6,NaN,NA,NA,
85,10101001,7,371.274,0.672,-1,2,
85,10101001,8,371.274,NaN,NA,NA,
86,01101010,2,374.294,NaN,NA,NA,
86,01101010,3,374.294,NaN,NA,NA,
86,01101010,4,375.296,NaN,NA,NA,
86,01101010,5,375.497,NaN,NA,16510.bmp,A29.bmp,
86,01101010,6,376.499,NaN,NA,NA,
86,01101010,7,377.165,0.664,-1,1,
87,01011110,2,377.17900000000003,NaN,NA,NA,
87,01011110,3,377.17900000000003,NaN,NA,NA,
87,01011110,4,378.181,NaN,NA,NA,
87,01011110,5,378.382,NaN,NA,16242.bmp,A273.bmp,
87,01011110,6,379.384,NaN,NA,NA,
87,01011110,7,380.341,0.9560000000000001,1,2,
87,01011110,8,380.341,NaN,NA,NA,
88,10101010,2,383.361,NaN,NA,NA,
88,10101010,3,383.361,NaN,NA,NA,
88,10101010,4,384.362,NaN,NA,NA,
88,10101010,5,384.564,NaN,NA,27220.bmp,A75.bmp,
88,10101010,6,385.56600000000003,NaN,NA,NA,
88,10101010,7,386.308,0.741,-1,1,
89,01000101,2,386.322,NaN,NA,NA,
89,01000101,3,386.322,NaN,NA,NA,
89,01000101,4,387.324,NaN,NA,NA,
89,01000101,5,387.526,NaN,NA,12683.bmp,A227.bmp,
89,01000101,6,388.028,NaN,NA,NA,
89,01000101,7,389.214,1.185,-1,1,
90,00011111,2,389.228,NaN,NA,NA,
90,00011111,3,389.228,NaN,NA,NA,
90,00011111,4,390.23,NaN,NA,NA,
90,00011111,5,390.432,NaN,NA,07187.bmp,A195.bmp,
90,00011111,6,391.434,NaN,NA,NA,
90,00011111,7,392.069,0.634,1,2,
90,00011111,8,392.069,NaN,NA,NA,
91,00001011,2,395.09000000000003,NaN,NA,NA,
91,00001011,3,395.09000000000003,NaN,NA,NA,
91,00001011,4,396.091,NaN,NA,NA,
91,00001011,5,396.293,NaN,NA,02220.bmp,A11.bmp,
91,00001011,6,397.293,NaN,NA,NA,
91,00001011,7,397.684,0.389,-1,2,
91,00001011,8,397.684,NaN,NA,NA,
92,00101011,2,400.705,NaN,NA,NA,
92,00101011,3,400.705,NaN,NA,NA,
92,00101011,4,401.706,NaN,NA,NA,
92,00101011,5,401.907,NaN,NA,02595.bmp,A129.bmp,
92,00101011,6,402.909,NaN,NA,NA,
92,00101011,7,403.249,0.338,-1,1,
93,01110111,2,403.262,NaN,NA,NA,
93,01110111,3,403.262,NaN,NA,NA,
93,01110111,4,404.26300000000003,NaN,NA,NA,
93,01110111,5,404.46500000000003,NaN,NA,13150.bmp,A247.bmp,
93,01110111,6,404.967,NaN,NA,NA,
93,01110111,7,406.14300000000003,1.175,1,1,
94,00010111,2,406.157,NaN,NA,NA,
94,00010111,3,406.157,NaN,NA,NA,
94,00010111,4,407.159,NaN,NA,NA,
94,00010111,5,407.361,NaN,NA,02780.bmp,A135.bmp,
94,00010111,6,407.863,NaN,NA,NA,
94,00010111,7,409.171,1.307,1,2,
94,00010111,8,409.171,NaN,NA,NA,
95,00110110,2,412.192,NaN,NA,NA,
95,00110110,3,412.192,NaN,NA,NA,
95,00110110,4,413.194,NaN,NA,NA,
95,00110110,5,413.396,NaN,NA,02512.bmp,A125.bmp,
95,00110110,6,413.897,NaN,NA,NA,
95,00110110,7,415.007,1.109,1,1,
96,00010011,2,415.021,NaN,NA,NA,
96,00010011,3,415.021,NaN,NA,NA,
96,00010011,4,416.023,NaN,NA,NA,
96,00010011,5,416.224,NaN,NA,01935.bmp,A103.bmp,
96,00010011,6,416.726,NaN,NA,NA,
96,00010011,7,417.968,1.241,1,2,
96,00010011,8,417.968,NaN,NA,NA,
97,00001110,2,420.98900000000003,NaN,NA,NA,
97,00001110,3,420.98900000000003,NaN,NA,NA,
97,00001110,4,421.98900000000003,NaN,NA,NA,
97,00001110,5,422.19100000000003,NaN,NA,02495.bmp,A123.bmp,
97,00001110,6,423.193,NaN,NA,NA,
97,00001110,7,424.059,0.865,-1,2,
97,00001110,8,424.059,NaN,NA,NA,
98,01001110,2,427.079,NaN,NA,NA,
98,01001110,3,427.079,NaN,NA,NA,
98,01001110,4,428.081,NaN,NA,NA,
98,01001110,5,428.283,NaN,NA,16263.bmp,A277.bmp,
98,01001110,6,429.284,NaN,NA,NA,
98,01001110,7,429.57800000000003,0.293,-1,2,
98,01001110,8,429.57800000000003,NaN,NA,NA,
99,00011101,2,432.598,NaN,NA,NA,
99,00011101,3,432.598,NaN,NA,NA,
99,00011101,4,433.599,NaN,NA,NA,
99,00011101,5,433.8,NaN,NA,01616.bmp,A1.bmp,
99,00011101,6,434.801,NaN,NA,NA,
99,00011101,7,435.511,0.709,1,1,
100,00001010,2,435.52500000000003,NaN,NA,NA,
100,00001010,3,435.52500000000003,NaN,NA,NA,
100,00001010,4,436.527,NaN,NA,NA,
100,00001010,5,436.72700000000003,NaN,NA,02880.bmp,A139.bmp,
100,00001010,6,437.729,NaN,NA,NA,
100,00001010,7,438.419,0.6880000000000001,-1,2,
100,00001010,8,438.419,NaN,NA,NA,
101,00011011,2,441.438,NaN,NA,NA,
101,00011011,3,441.438,NaN,NA,NA,
101,00011011,4,442.44,NaN,NA,NA,
101,00011011,5,442.641,NaN,NA,07019.bmp,A173.bmp,
101,00011011,6,443.642,NaN,NA,NA,
101,00011011,7,444.499,0.856,1,2,
101,00011011,8,444.499,NaN,NA,NA,
102,01001001,2,447.519,NaN,NA,NA,
102,01001001,3,447.519,NaN,NA,NA,
102,01001001,4,448.521,NaN,NA,NA,
102,01001001,5,448.72200000000004,NaN,NA,16563.bmp,A293.bmp,
102,01001001,6,449.724,NaN,NA,NA,
102,01001001,7,450.308,0.582,-1,1,
103,01101101,2,450.322,NaN,NA,NA,
103,01101101,3,450.322,NaN,NA,NA,
103,01101101,4,451.324,NaN,NA,NA,
103,01101101,5,451.526,NaN,NA,19140.bmp,A307.bmp,
103,01101101,6,452.527,NaN,NA,NA,
103,01101101,7,453.188,0.659,-1,2,
103,01101101,8,453.188,NaN,NA,NA,
104,10110110,2,456.208,NaN,NA,NA,
104,10110110,3,456.208,NaN,NA,NA,
104,10110110,4,457.21000000000004,NaN,NA,NA,
104,10110110,5,457.41200000000003,NaN,NA,22395.bmp,A379.bmp,
104,10110110,6,457.914,NaN,NA,NA,
104,10110110,7,459.187,1.272,1,1,
105,00000101,2,459.202,NaN,NA,NA,
105,00000101,3,459.202,NaN,NA,NA,
105,00000101,4,460.204,NaN,NA,NA,
105,00000101,5,460.40500000000003,NaN,NA,07255.bmp,A203.bmp,
105,00000101,6,460.906,NaN,NA,NA,
105,00000101,7,461.979,1.072,-1,1,
106,01101100,2,461.994,NaN,NA,NA,
106,01101100,3,461.994,NaN,NA,NA,
106,01101100,4,462.995,NaN,NA,NA,
106,01101100,5,463.197,NaN,NA,16540.bmp,A291.bmp,
106,01101100,6,464.199,NaN,NA,NA,
106,01101100,7,464.728,0.527,-1,2,
106,01101100,8,464.728,NaN,NA,NA,
107,00110011,2,467.748,NaN,NA,NA,
107,00110011,3,467.748,NaN,NA,NA,
107,00110011,4,468.749,NaN,NA,NA,
107,00110011,5,468.95,NaN,NA,07010.bmp,A167.bmp,
107,00110011,6,469.452,NaN,NA,NA,
107,00110011,7,470.52,1.067,1,1,
108,10110111,2,470.535,NaN,NA,NA,
108,10110111,3,470.535,NaN,NA,NA,
108,10110111,4,471.535,NaN,NA,NA,
108,10110111,5,471.737,NaN,NA,25611.bmp,A63.bmp,
108,10110111,6,472.23900000000003,NaN,NA,NA,
108,10110111,7,473.62100000000004,1.381,1,1,
109,10010101,2,473.636,NaN,NA,NA,
109,10010101,3,473.636,NaN,NA,NA,
109,10010101,4,474.636,NaN,NA,NA,
109,10010101,5,474.838,NaN,NA,25551.bmp,A59.bmp,
109,10010101,6,475.34000000000003,NaN,NA,NA,
109,10010101,7,476.589,1.248,1,1,
110,00101110,2,476.604,NaN,NA,NA,
110,00101110,3,476.604,NaN,NA,NA,
110,00101110,4,477.605,NaN,NA,NA,
110,00101110,5,477.806,NaN,NA,07020.bmp,A175.bmp,
110,00101110,6,478.808,NaN,NA,NA,
110,00101110,7,479.487,0.678,-1,1,
111,01110010,2,479.50100000000003,NaN,NA,NA,
111,01110010,3,479.50100000000003,NaN,NA,NA,
111,01110010,4,480.503,NaN,NA,NA,
111,01110010,5,480.705,NaN,NA,19000.bmp,A303.bmp,
111,01110010,6,481.207,NaN,NA,NA,
111,01110010,7,482.313,1.105,1,1,
112,01010011,2,482.327,NaN,NA,NA,
112,01010011,3,482.327,NaN,NA,NA,
112,01010011,4,483.32800000000003,NaN,NA,NA,
112,01010011,5,483.53000000000003,NaN,NA,19320.bmp,A317.bmp,
112,01010011,6,484.031,NaN,NA,NA,
112,01010011,7,485.333,1.3,1,2,
112,01010011,8,485.333,NaN,NA,NA,
113,00000111,2,488.353,NaN,NA,NA,
113,00000111,3,488.353,NaN,NA,NA,
113,00000111,4,489.355,NaN,NA,NA,
113,00000111,5,489.557,NaN,NA,07248.bmp,A201.bmp,
113,00000111,6,490.059,NaN,NA,NA,
113,00000111,7,490.994,0.933,-1,2,
113,00000111,8,490.994,NaN,NA,NA,
114,10001000,2,494.01300000000003,NaN,NA,NA,
114,10001000,3,494.01300000000003,NaN,NA,NA,
114,10001000,4,495.015,NaN,NA,NA,
114,10001000,5,495.217,NaN,NA,25622.bmp,A67.bmp,
114,10001000,6,496.218,NaN,NA,NA,
114,10001000,7,496.757,0.537,-1,1,
115,10111011,2,496.771,NaN,NA,NA,
115,10111011,3,496.771,NaN,NA,NA,
115,10111011,4,497.772,NaN,NA,NA,
115,10111011,5,497.974,NaN,NA,25593.bmp,A61.bmp,
115,10111011,6,498.976,NaN,NA,NA,
115,10111011,7,499.611,0.633,1,1,
116,01100101,2,499.624,NaN,NA,NA,
116,01100101,3,499.624,NaN,NA,NA,
116,01100101,4,500.62600000000003,NaN,NA,NA,
116,01100101,5,500.827,NaN,NA,12053.bmp,A215.bmp,
116,01100101,6,501.329,NaN,NA,NA,
116,01100101,7,502.474,1.1440000000000001,-1,2,
116,01100101,8,502.474,NaN,NA,NA,
117,00001111,2,505.495,NaN,NA,NA,
117,00001111,3,505.495,NaN,NA,NA,
117,00001111,4,506.49600000000004,NaN,NA,NA,
117,00001111,5,506.69800000000004,NaN,NA,07170.bmp,A19.bmp,
117,00001111,6,507.699,NaN,NA,NA,
117,00001111,7,508.457,0.756,-1,2,
117,00001111,8,508.457,NaN,NA,NA,
118,01100001,2,511.478,NaN,NA,NA,
118,01100001,3,511.478,NaN,NA,NA,
118,01100001,4,512.479,NaN,NA,NA,
118,01100001,5,512.681,NaN,NA,123751.bmp,A225.bmp,
118,01100001,6,513.183,NaN,NA,NA,
118,01100001,7,514.019,0.835,-1,2,
118,01100001,8,514.019,NaN,NA,NA,
119,10011110,2,517.04,NaN,NA,NA,
119,10011110,3,517.04,NaN,NA,NA,
119,10011110,4,518.041,NaN,NA,NA,
119,10011110,5,518.243,NaN,NA,22442.bmp,A381.bmp,
119,10011110,6,519.244,NaN,NA,NA,
119,10011110,7,520.064,0.8170000000000001,1,2,
119,10011110,8,520.064,NaN,NA,NA,
120,01010100,2,523.0840000000001,NaN,NA,NA,
120,01010100,3,523.0840000000001,NaN,NA,NA,
120,01010100,4,524.085,NaN,NA,NA,
120,01010100,5,524.287,NaN,NA,16350.bmp,A285.bmp,
120,01010100,6,524.789,NaN,NA,NA,
120,01010100,7,525.754,0.964,1,1,
121,01011100,2,525.769,NaN,NA,NA,
121,01011100,3,525.769,NaN,NA,NA,
121,01011100,4,526.77,NaN,NA,NA,
121,01011100,5,526.971,NaN,NA,165701.bmp,A295.bmp,
121,01011100,6,527.973,NaN,NA,NA,
121,01011100,7,528.707,0.733,1,1,
122,10011111,2,528.721,NaN,NA,NA,
122,10011111,3,528.721,NaN,NA,NA,
122,10011111,4,529.722,NaN,NA,NA,
122,10011111,5,529.924,NaN,NA,21710.bmp,A349.bmp,
122,10011111,6,530.925,NaN,NA,NA,
122,10011111,7,531.503,0.5760000000000001,1,2,
122,10011111,8,531.503,NaN,NA,NA,
123,00010000,2,534.523,NaN,NA,NA,
123,00010000,3,534.523,NaN,NA,NA,
123,00010000,4,535.524,NaN,NA,NA,
123,00010000,5,535.726,NaN,NA,07036.bmp,A179.bmp,
123,00010000,6,536.227,NaN,NA,NA,
123,00010000,7,537.245,1.016,1,1,
124,00000011,2,537.259,NaN,NA,NA,
124,00000011,3,537.259,NaN,NA,NA,
124,00000011,4,538.259,NaN,NA,NA,
124,00000011,5,538.461,NaN,NA,07207.bmp,A197.bmp,
124,00000011,6,538.963,NaN,NA,NA,
124,00000011,7,540.182,1.218,-1,2,
124,00000011,8,540.182,NaN,NA,NA,
125,00110111,2,543.203,NaN,NA,NA,
125,00110111,3,543.203,NaN,NA,NA,
125,00110111,4,544.205,NaN,NA,NA,
125,00110111,5,544.4060000000001,NaN,NA,02516.bmp,A127.bmp,
125,00110111,6,544.908,NaN,NA,NA,
125,00110111,7,546.124,1.214,1,1,
126,00001101,2,546.138,NaN,NA,NA,
126,00001101,3,546.138,NaN,NA,NA,
126,00001101,4,547.139,NaN,NA,NA,
126,00001101,5,547.341,NaN,NA,02411.bmp,A117.bmp,
126,00001101,6,548.342,NaN,NA,NA,
126,00001101,7,548.986,0.642,-1,1,
127,10010111,2,549,NaN,NA,NA,
127,10010111,3,549,NaN,NA,NA,
127,10010111,4,550.0020000000001,NaN,NA,NA,
127,10010111,5,550.2040000000001,NaN,NA,21722.bmp,A35.bmp,
127,10010111,6,550.705,NaN,NA,NA,
127,10010111,7,551.844,1.1380000000000001,1,2,
127,10010111,8,551.844,NaN,NA,NA,
128,10100000,2,554.864,NaN,NA,NA,
128,10100000,3,554.864,NaN,NA,NA,
128,10100000,4,555.865,NaN,NA,NA,
128,10100000,5,556.066,NaN,NA,22091.bmp,A365.bmp,
128,10100000,6,556.568,NaN,NA,NA,
128,10100000,7,557.489,0.92,-1,2,
128,10100000,8,557.489,NaN,NA,NA,
129,10100100,2,560.51,NaN,NA,NA,
129,10100100,3,560.51,NaN,NA,NA,
129,10100100,4,561.5120000000001,NaN,NA,NA,
129,10100100,5,561.713,NaN,NA,27510.bmp,A89.bmp,
129,10100100,6,562.214,NaN,NA,NA,
129,10100100,7,563.225,1.0090000000000001,-1,2,
129,10100100,8,563.225,NaN,NA,NA,
130,10001100,2,566.246,NaN,NA,NA,
130,10001100,3,566.246,NaN,NA,NA,
130,10001100,4,567.248,NaN,NA,NA,
130,10001100,5,567.45,NaN,NA,22000.bmp,A355.bmp,
130,10001100,6,568.451,NaN,NA,NA,
130,10001100,7,569.288,0.836,-1,1,
131,01000010,2,569.302,NaN,NA,NA,
131,01000010,3,569.302,NaN,NA,NA,
131,01000010,4,570.304,NaN,NA,NA,
131,01000010,5,570.504,NaN,NA,130051.bmp,A237.bmp,
131,01000010,6,571.006,NaN,NA,NA,
131,01000010,7,572.4010000000001,1.3940000000000001,-1,2,
131,01000010,8,572.4010000000001,NaN,NA,NA,
132,10011011,2,575.422,NaN,NA,NA,
132,10011011,3,575.422,NaN,NA,NA,
132,10011011,4,576.423,NaN,NA,NA,
132,10011011,5,576.624,NaN,NA,22387.bmp,A377.bmp,
132,10011011,6,577.626,NaN,NA,NA,
132,10011011,7,578.397,0.769,1,2,
132,10011011,8,578.397,NaN,NA,NA,
133,01011000,2,581.417,NaN,NA,NA,
133,01011000,3,581.417,NaN,NA,NA,
133,01011000,4,582.418,NaN,NA,NA,
133,01011000,5,582.62,NaN,NA,13350.bmp,A263.bmp,
133,01011000,6,583.622,NaN,NA,NA,
133,01011000,7,584.1850000000001,0.562,1,1,
134,00111001,2,584.199,NaN,NA,NA,
134,00111001,3,584.199,NaN,NA,NA,
134,00111001,4,585.2,NaN,NA,NA,
134,00111001,5,585.402,NaN,NA,02702.bmp,A131.bmp,
134,00111001,6,586.404,NaN,NA,NA,
134,00111001,7,587.118,0.713,1,2,
134,00111001,8,587.118,NaN,NA,NA,
135,10111101,2,590.138,NaN,NA,NA,
135,10111101,3,590.138,NaN,NA,NA,
135,10111101,4,591.139,NaN,NA,NA,
135,10111101,5,591.341,NaN,NA,21463.bmp,A337.bmp,
135,10111101,6,592.343,NaN,NA,NA,
135,10111101,7,593.189,0.845,1,2,
135,10111101,8,593.189,NaN,NA,NA,
136,00101010,2,596.21,NaN,NA,NA,
136,00101010,3,596.21,NaN,NA,NA,
136,00101010,4,597.211,NaN,NA,NA,
136,00101010,5,597.413,NaN,NA,02214.bmp,A109.bmp,
136,00101010,6,598.415,NaN,NA,NA,
136,00101010,7,599.116,0.7000000000000001,-1,1,
137,10100001,2,599.129,NaN,NA,NA,
137,10100001,3,599.129,NaN,NA,NA,
137,10100001,4,600.13,NaN,NA,NA,
137,10100001,5,600.332,NaN,NA,28191.bmp,A97.bmp,
137,10100001,6,600.833,NaN,NA,NA,
137,10100001,7,601.986,1.1500000000000001,-1,2,
137,10100001,8,601.986,NaN,NA,NA,
138,00111011,2,605.008,NaN,NA,NA,
138,00111011,3,605.008,NaN,NA,NA,
138,00111011,4,606.009,NaN,NA,NA,
138,00111011,5,606.212,NaN,NA,07016.bmp,A169.bmp,
138,00111011,6,607.213,NaN,NA,NA,
138,00111011,7,607.533,0.319,1,1,
139,01001100,2,607.548,NaN,NA,NA,
139,01001100,3,607.548,NaN,NA,NA,
139,01001100,4,608.551,NaN,NA,NA,
139,01001100,5,608.7520000000001,NaN,NA,19400.bmp,A321.bmp,
139,01001100,6,609.754,NaN,NA,NA,
139,01001100,7,610.511,0.756,-1,1,
140,01000100,2,610.5260000000001,NaN,NA,NA,
140,01000100,3,610.5260000000001,NaN,NA,NA,
140,01000100,4,611.527,NaN,NA,NA,
140,01000100,5,611.7280000000001,NaN,NA,19561.bmp,A325.bmp,
140,01000100,6,612.231,NaN,NA,NA,
140,01000100,7,613.6510000000001,1.418,-1,1,
141,00011110,2,613.667,NaN,NA,NA,
141,00011110,3,613.667,NaN,NA,NA,
141,00011110,4,614.669,NaN,NA,NA,
141,00011110,5,614.872,NaN,NA,07050.bmp,A183.bmp,
141,00011110,6,615.874,NaN,NA,NA,
141,00011110,7,616.4350000000001,0.559,1,2,
141,00011110,8,616.4350000000001,NaN,NA,NA,
142,00001100,2,619.457,NaN,NA,NA,
142,00001100,3,619.457,NaN,NA,NA,
142,00001100,4,620.4590000000001,NaN,NA,NA,
142,00001100,5,620.662,NaN,NA,07009.bmp,A165.bmp,
142,00001100,6,621.663,NaN,NA,NA,
142,00001100,7,622.062,0.397,-1,1,
143,01110011,2,622.077,NaN,NA,NA,
143,01110011,3,622.077,NaN,NA,NA,
143,01110011,4,623.077,NaN,NA,NA,
143,01110011,5,623.28,NaN,NA,16831.bmp,A299.bmp,
143,01110011,6,623.783,NaN,NA,NA,
143,01110011,7,625.016,1.232,1,1,
144,01101111,2,625.032,NaN,NA,NA,
144,01101111,3,625.032,NaN,NA,NA,
144,01101111,4,626.035,NaN,NA,NA,
144,01101111,5,626.238,NaN,NA,13195.bmp,A251.bmp,
144,01101111,6,627.24,NaN,NA,NA,
144,01101111,7,627.688,0.447,-1,1,
145,01011001,2,627.703,NaN,NA,NA,
145,01011001,3,627.7040000000001,NaN,NA,NA,
145,01011001,4,628.7040000000001,NaN,NA,NA,
145,01011001,5,628.907,NaN,NA,19185.bmp,A31.bmp,
145,01011001,6,629.91,NaN,NA,NA,
145,01011001,7,630.6320000000001,0.721,1,1,
146,01000111,2,630.647,NaN,NA,NA,
146,01000111,3,630.647,NaN,NA,NA,
146,01000111,4,631.65,NaN,NA,NA,
146,01000111,5,631.8530000000001,NaN,NA,19405.bmp,A323.bmp,
146,01000111,6,632.354,NaN,NA,NA,
146,01000111,7,633.597,1.241,-1,2,
146,01000111,8,633.597,NaN,NA,NA,
147,00100110,2,636.62,NaN,NA,NA,
147,00100110,3,636.62,NaN,NA,NA,
147,00100110,4,637.622,NaN,NA,NA,
147,00100110,5,637.8240000000001,NaN,NA,02397.bmp,A115.bmp,
147,00100110,6,638.327,NaN,NA,NA,
147,00100110,7,639.3290000000001,1,-1,1,
148,00111111,2,639.344,NaN,NA,NA,
148,00111111,3,639.344,NaN,NA,NA,
148,00111111,4,640.345,NaN,NA,NA,
148,00111111,5,640.548,NaN,NA,02381.bmp,A113.bmp,
148,00111111,6,641.549,NaN,NA,NA,
148,00111111,7,642.392,0.842,1,1,
149,10010011,2,642.407,NaN,NA,NA,
149,10010011,3,642.407,NaN,NA,NA,
149,10010011,4,643.408,NaN,NA,NA,
149,10010011,5,643.611,NaN,NA,21660.bmp,A345.bmp,
149,10010011,6,644.112,NaN,NA,NA,
149,10010011,7,645.181,1.067,1,2,
149,10010011,8,645.181,NaN,NA,NA,
150,10010110,2,648.2040000000001,NaN,NA,NA,
150,10010110,3,648.2040000000001,NaN,NA,NA,
150,10010110,4,649.206,NaN,NA,NA,
150,10010110,5,649.407,NaN,NA,21440.bmp,A333.bmp,
150,10010110,6,649.91,NaN,NA,NA,
150,10010110,7,651.221,1.309,1,2,
150,10010110,8,651.221,NaN,NA,NA,
151,10100011,2,654.243,NaN,NA,NA,
151,10100011,3,654.243,NaN,NA,NA,
151,10100011,4,655.245,NaN,NA,NA,
151,10100011,5,655.447,NaN,NA,25711.bmp,A69.bmp,
151,10100011,6,655.95,NaN,NA,NA,
151,10100011,7,657.1320000000001,1.18,-1,1,
152,00100011,2,657.146,NaN,NA,NA,
152,00100011,3,657.146,NaN,NA,NA,
152,00100011,4,658.149,NaN,NA,NA,
152,00100011,5,658.352,NaN,NA,035502.bmp,A141.bmp,
152,00100011,6,658.8530000000001,NaN,NA,NA,
152,00100011,7,660.134,1.2790000000000001,-1,1,
153,00100010,2,660.148,NaN,NA,NA,
153,00100010,3,660.148,NaN,NA,NA,
153,00100010,4,661.1510000000001,NaN,NA,NA,
153,00100010,5,661.354,NaN,NA,06150.bmp,A155.bmp,
153,00100010,6,661.855,NaN,NA,NA,
153,00100010,7,662.968,1.112,-1,1,
154,01111010,2,662.9830000000001,NaN,NA,NA,
154,01111010,3,662.9830000000001,NaN,NA,NA,
154,01111010,4,663.984,NaN,NA,NA,
154,01111010,5,664.187,NaN,NA,19325.bmp,A319.bmp,
154,01111010,6,665.19,NaN,NA,NA,
154,01111010,7,665.746,0.555,1,1,
155,01111001,2,665.761,NaN,NA,NA,
155,01111001,3,665.761,NaN,NA,NA,
155,01111001,4,666.764,NaN,NA,NA,
155,01111001,5,666.967,NaN,NA,13061.bmp,A241.bmp,
155,01111001,6,667.968,NaN,NA,NA,
155,01111001,7,668.809,0.839,1,2,
155,01111001,8,668.809,NaN,NA,NA,
156,00111010,2,671.831,NaN,NA,NA,
156,00111010,3,671.831,NaN,NA,NA,
156,00111010,4,672.8340000000001,NaN,NA,NA,
156,00111010,5,673.035,NaN,NA,08160.bmp,A21.bmp,
156,00111010,6,674.0360000000001,NaN,NA,NA,
156,00111010,7,674.395,0.358,1,1,
157,10100110,2,674.4110000000001,NaN,NA,NA,
157,10100110,3,674.4110000000001,NaN,NA,NA,
157,10100110,4,675.413,NaN,NA,NA,
157,10100110,5,675.616,NaN,NA,21333.bmp,A33.bmp,
157,10100110,6,676.119,NaN,NA,NA,
157,10100110,7,677.501,1.3800000000000001,-1,1,
158,10001011,2,677.516,NaN,NA,NA,
158,10001011,3,677.516,NaN,NA,NA,
158,10001011,4,678.519,NaN,NA,NA,
158,10001011,5,678.72,NaN,NA,22331.bmp,A373.bmp,
158,10001011,6,679.722,NaN,NA,NA,
158,10001011,7,680.4110000000001,0.686,-1,2,
158,10001011,8,680.4110000000001,NaN,NA,NA,
159,01110110,2,683.434,NaN,NA,NA,
159,01110110,3,683.434,NaN,NA,NA,
